"1splitHere46","9172375splitHere46","Runtime rt = Rintime.getRuntime() ;     <newline46mondego>Process p => rt.exec(<doubleQuotes46>Program.exe<doubleQuotes46>) ;     <newline46mondego>"
"2765splitHere46","9254341splitHere46","ant war<newline46mondego>"
"2766splitHere46","9254341splitHere46","<?xml version=<doubleQuotes46>1.0<doubleQuotes46> encoding=<doubleQuotes46>utf-8<doubleQuotes46>?><newline46mondego><project name=<doubleQuotes46>LoginProject<doubleQuotes46> basedir=<doubleQuotes46>.<doubleQuotes46> default=<doubleQuotes46>war<doubleQuotes46>><newline46mondego>..<newline46mondego>"
"2767splitHere46","9254471splitHere46","nil"
"2768splitHere46","9254471splitHere46","'int"
"2769splitHere46","9254471splitHere46",":int"
"2770splitHere46","9254471splitHere46","user> (find-best-constructors java.util.HashSet [:int :float])<newline46mondego>(#<Constructor public java.util.HashSet(int,float)>)<newline46mondego>user> (find-best-constructors java.util.HashSet [java.util.HashSet])<newline46mondego>(#<Constructor public java.util.HashSet(java.util.Collection)>)<newline46mondego>user> (find-best-constructors java.util.HashSet [Integer])<newline46mondego>(#<Constructor public java.util.HashSet(int)>)<newline46mondego>"
"2771splitHere46","9254471splitHere46","Integer"
"2772splitHere46","9254471splitHere46","Long"
"2773splitHere46","9254471splitHere46","convm"
"2774splitHere46","9254471splitHere46","if"
"2775splitHere46","9254471splitHere46","count-steps"
"2776splitHere46","9254471splitHere46","(defn find-best-constructors [klass args]<newline46mondego>        (let [keym {:boolean Boolean/TYPE<newline46mondego>                    :byte    Byte/TYPE<newline46mondego>                    :double  Double/TYPE<newline46mondego>                    :float   Float/TYPE<newline46mondego>                    :int     Integer/TYPE<newline46mondego>                    :long    Long/TYPE<newline46mondego>                    :short   Short/TYPE}<newline46mondego>              args (->> args<newline46mondego>                        (map #(if (class? %) % (keyword %)))<newline46mondego>                        (map #(keym % %)))<newline46mondego>              prims (map keym [:boolean :byte :double :float :int :long :short])<newline46mondego>              boxed [Boolean Byte Double Float Integer Long Short]<newline46mondego>              convm (zipmap (concat prims boxed) (concat boxed prims))<newline46mondego>              ctors (->> (.getConstructors klass)<newline46mondego>                         (filter #(== (count args) (count (.getParameterTypes %))))<newline46mondego>                         (filter #(every? (fn [[pt a]]<newline46mondego>                                            (or (.isAssignableFrom pt a)<newline46mondego>                                                (if-let [pt* (convm pt)]<newline46mondego>                                                  (.isAssignableFrom pt* a))))<newline46mondego>                                          (zipmap (.getParameterTypes %) args))))]<newline46mondego>          (when (seq ctors)<newline46mondego>            (let [count-steps (fn count-steps [pt a]<newline46mondego>                                (loop [ks #{a} cnt 0]<newline46mondego>                                  (if (or (ks pt) (ks (convm pt)))<newline46mondego>                                    cnt<newline46mondego>                                    (recur (set (mapcat parents ks)) (inc cnt)))))<newline46mondego>                  steps (map (fn [ctor]<newline46mondego>                               (map count-steps (.getParameterTypes ctor) args))<newline46mondego>                             ctors)<newline46mondego>                  m (zipmap steps ctors)<newline46mondego>                  min-steps (->> steps<newline46mondego>                                 (apply min-key (partial apply max))<newline46mondego>                                 (apply max))]<newline46mondego>              (->> m<newline46mondego>                   (filter (comp #{min-steps} (partial apply max) key))<newline46mondego>                   vals)))))<newline46mondego>"
"2777splitHere46","9254515splitHere46","public class Reverser {<newline46mondego><newline46mondego>    private int idx;<newline46mondego>    private String text, revText;<newline46mondego><newline46mondego>    public static void main(String[] args) {<newline46mondego>        Reverser greeting = new Reverser(<doubleQuotes46>Buildings<doubleQuotes46>);<newline46mondego>        greeting.reverse();<newline46mondego>        System.out.println(greeting.getText());<newline46mondego>    }<newline46mondego><newline46mondego>    public void reverse() {<newline46mondego>        if (idx == text.length())<newline46mondego>            return;<newline46mondego>        revText = text.charAt(idx) + revText;<newline46mondego>        idx++;<newline46mondego>        reverse();<newline46mondego>    }<newline46mondego><newline46mondego>    public Reverser(String _text) {<newline46mondego>        idx = 0;<newline46mondego>        text = _text;<newline46mondego>        revText = <doubleQuotes46><doubleQuotes46>;<newline46mondego>    }<newline46mondego><newline46mondego>    public String getText() {<newline46mondego>        return revText; <newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"2778splitHere46","9254703splitHere46","ints"
"2779splitHere46","9254703splitHere46","enums"
"2780splitHere46","9254703splitHere46","Enums"
"2781splitHere46","9254703splitHere46","ints"
"2782splitHere46","9254703splitHere46","public class SomeClass {<newline46mondego>    public static int RED = 1;<newline46mondego>    public static int BLUE = 2;<newline46mondego>    public static int YELLOW = 3;<newline46mondego>    public static int GREEN = 3; // sic<newline46mondego><newline46mondego>    private int color;<newline46mondego><newline46mondego>    public void setColor(int color) {<newline46mondego>        this.color = color;<newline46mondego>    }   <newline46mondego>}<newline46mondego>"
"2783splitHere46","9254703splitHere46","new SomeClass().setColor(SomeClass.RED);<newline46mondego>"
"2784splitHere46","9254703splitHere46","new SomeClass().setColor(999);<newline46mondego>"
"2785splitHere46","9254703splitHere46","public static final"
"2786splitHere46","9254703splitHere46","if-then-else"
"2787splitHere46","9254703splitHere46","else throw new IllegalArgumentException(<doubleQuotes46>Unknown color <doubleQuotes46> + color);"
"2788splitHere46","9254703splitHere46","YELLOW"
"2789splitHere46","9254703splitHere46","GREEN"
"2790splitHere46","9254703splitHere46","3"
"2791splitHere46","9254703splitHere46","enums"
"2792splitHere46","9254766splitHere46","Scanner in = new Scanner(System.in);   // FIRST ONE HERE<newline46mondego><newline46mondego>int bottles = in.nextInt();<newline46mondego>double totalVolume = totalVolume * BOTTLE_VOLUME;<newline46mondego>System.out.print(<doubleQuotes46>Please enter the number of cans: <doubleQuotes46>);<newline46mondego><newline46mondego>Scanner in = new Scanner(System.in);   // SECOND ONE HERE<newline46mondego>"
"2793splitHere46","9254766splitHere46","in"
"2794splitHere46","9254766splitHere46","int xyzzy = 42;             // Create it here.<newline46mondego>doSomethingWith (xyzzy);<newline46mondego>xyzzy = 314159;             // NOTE: no <doubleQuotes46>int<doubleQuotes46> here, simple reuse.<newline46mondego>doSomethingWith (xyzzy);<newline46mondego>"
"2795splitHere46","9254767splitHere46","while((charT = reader.read()) != -1) {<newline46mondego>if(charT != '\n')<newline46mondego>System.out.println(<doubleQuotes46>Carriage Return!<doubleQuotes46>);<newline46mondego>}<newline46mondego>"
"2796splitHere46","9254782splitHere46","List"
"2797splitHere46","9254782splitHere46","ArrayList"
"2798splitHere46","9254782splitHere46","private static List<Party> partyList = new ArrayList<Party>();<newline46mondego>"
"2799splitHere46","9254836splitHere46","class Foo {<newline46mondego>   int x;<newline46mondego>   int y;<newline46mondego>   int z;<newline46mondego>}<newline46mondego>"
"2800splitHere46","9254836splitHere46","class XyzComparator implements Comparator<Foo> {<newline46mondego>    @Override<newline46mondego>    public int compare(Foo foo1, Foo foo2) {<newline46mondego>          if(foo1.x != foo2.x) {<newline46mondego>               return Integer.compare(foo1.x, foo2.x);<newline46mondego>          }<newline46mondego>          if(foo1.y != foo2.y) {<newline46mondego>               return Integer.compare(foo1.y, foo2.y);<newline46mondego>          }<newline46mondego>          return Integer.compare(foo1.z, foo2.z);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2801splitHere46","9254836splitHere46","PriorityQueue<Foo> queue;<newline46mondego>if(x_then_y_then_z) {<newline46mondego>    queue = new PriorityQueue<Foo>(10, new XyzComparator());<newline46mondego>} else if (y_then_x_then_z) {<newline46mondego>    queue = new PriorityQueue<Foo>(10, new ZxyComparator());<newline46mondego>}<newline46mondego>"
"2802splitHere46","9254909splitHere46","accept"
"2803splitHere46","9254909splitHere46","public class Update<newline46mondego>{<newline46mondego>    public void visit(A obj) { /* generic */ }<newline46mondego>    public void visit(B obj) { /* specific for B */ }<newline46mondego>    public void visit(C obj) { /* specific for C */ }<newline46mondego>}<newline46mondego><newline46mondego>public class A <newline46mondego>{<newline46mondego>    public void accept(Update u) <newline46mondego>    {<newline46mondego>        u.visit(this);<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>public class B extends A {<newline46mondego>    public void accept(Update u) <newline46mondego>    {<newline46mondego>        u.visit(this);<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>public class C extends A { <newline46mondego>    public void accept(Update u) <newline46mondego>    {<newline46mondego>        u.visit(this);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2804splitHere46","9254987splitHere46","+"
"2805splitHere46","9254987splitHere46",","
"2806splitHere46","9254987splitHere46","."
"2807splitHere46","9254987splitHere46",":"
"2808splitHere46","9254987splitHere46","|"
"2809splitHere46","9254987splitHere46","patternStr"
"2810splitHere46","9254987splitHere46","String patternStr = <doubleQuotes46>(https?|ftp|file)\\://[\\-a-zA-Z0-9\\+\\&\\@\\#/\\%\\?\\=\\~\\_\\|\\!\\:\\,\\.\\;]*[\\-a-zA-Z0-9\\+\\&\\@\\#/\\%\\=\\~\\_\\|]<doubleQuotes46>;<newline46mondego>"
"2811splitHere46","9254992splitHere46","int[] pixels = image.getRGB(0, 0, image.getWidth(), image.getHeight(), null, 0, image.getWidth())) {<newline46mondego>for (int i = 0; i < pixels.length; i++) {<newline46mondego>    if (Array.equals(search, Array.copyOfRange(pixels, i, i + search.length)) {<newline46mondego>        //found it<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2812splitHere46","9255012splitHere46","test.jnlp"
"2813splitHere46","9255012splitHere46","StackOverflowError"
"2814splitHere46","9255012splitHere46","extension"
"2815splitHere46","9255012splitHere46","LoadbonesFOrmat.jar"
"2816splitHere46","9255012splitHere46","LoadbonesFormat.jar"
"2817splitHere46","9255012splitHere46","LoadBonesFormat.jar"
"2818splitHere46","9255012splitHere46","O"
"2819splitHere46","9255257splitHere46","PrintBttn.setEnabled(false);<newline46mondego>SwingUtilities.invokeLater(new Runnable() {<newline46mondego>    public void run() {<newline46mondego>        // Code to display the second JFrame goes here<newline46mondego>    }<newline46mondego>};<newline46mondego>"
"2820splitHere46","9255263splitHere46","String str = <doubleQuotes46>http://t.co/UURRNlrK<doubleQuotes46>;<newline46mondego>String p = <doubleQuotes46>(http://(t\.co|bit\.ly).*)<doubleQuotes46>;<newline46mondego><newline46mondego>Pattern pattern = Pattern.compile(p);<newline46mondego>Matcher matcher = pattern.matcher(str);<newline46mondego><newline46mondego>if(matcher.find())<newline46mondego>System.out.println(matcher.group(0));<newline46mondego>"
"2821splitHere46","9255263splitHere46","http://t.co/UURRNlrK"
"2822splitHere46","9255263splitHere46","str =  <doubleQuotes46>http://bit.ly/AenG5W<doubleQuotes46>"
"2823splitHere46","9255263splitHere46","http://bit.ly/AenG5W"
"2824splitHere46","9255322splitHere46","String [] stringArray = new String[10];<newline46mondego>stringArray[10]<newline46mondego>// the code above will produce an out of bounds exception, because the it bigger than length -1, which is 10 - 1 = 9.<newline46mondego>"
"2825splitHere46","9255322splitHere46","stringArray.length"
"2826splitHere46","9255322splitHere46","for(int i=0;i<stringArray.lenght;i++) {<newline46mondego>    //write your code here<newline46mondego>}<newline46mondego>"
"2827splitHere46","9255322splitHere46","stringArray"
"2828splitHere46","9255322splitHere46","4 >= 4"
"2829splitHere46","9255322splitHere46","elementAt(4)"
"2830splitHere46","9255564splitHere46","equals()"
"2831splitHere46","9255564splitHere46","rowKey"
"2832splitHere46","9255564splitHere46","<h:form><newline46mondego>    <p:dataTable value=<doubleQuotes46>#{bean.items}<doubleQuotes46> var=<doubleQuotes46>item<doubleQuotes46> selection=<doubleQuotes46>#{bean.item}<doubleQuotes46> rowKey=<doubleQuotes46>#{item.id}<doubleQuotes46>><newline46mondego>        <p:column selectionMode=<doubleQuotes46>single<doubleQuotes46> /><newline46mondego>        <p:column headerText=<doubleQuotes46>id<doubleQuotes46>>#{item.id}</p:column><newline46mondego>        <p:column headerText=<doubleQuotes46>value<doubleQuotes46>>#{item.value}</p:column><newline46mondego>    </p:dataTable><newline46mondego>    <p:commandButton value=<doubleQuotes46>submit<doubleQuotes46> action=<doubleQuotes46>#{bean.submit}<doubleQuotes46> /><newline46mondego></h:form><newline46mondego>"
"2833splitHere46","9255564splitHere46","@ManagedBean<newline46mondego>@ViewScoped<newline46mondego>public class Bean implements Serializable {<newline46mondego><newline46mondego>    private List<Item> items;<newline46mondego>    private Item item;<newline46mondego><newline46mondego>    @PostConstruct<newline46mondego>    public void init() {<newline46mondego>        items = new ArrayList<>();<newline46mondego>        items.add(new Item(1L, <doubleQuotes46>one<doubleQuotes46>));<newline46mondego>        items.add(new Item(2L, <doubleQuotes46>two<doubleQuotes46>));<newline46mondego>        items.add(new Item(3L, <doubleQuotes46>three<doubleQuotes46>));<newline46mondego>    }<newline46mondego><newline46mondego>    public void submit() {<newline46mondego>        System.out.println(item);<newline46mondego>    }<newline46mondego><newline46mondego>    public List<Item> getItems() {<newline46mondego>        return items;<newline46mondego>    }<newline46mondego><newline46mondego>    public Item getItem() {<newline46mondego>        return item;<newline46mondego>    }<newline46mondego><newline46mondego>    public void setItem(Item item) {<newline46mondego>        this.item = item;<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"2834splitHere46","9255564splitHere46","Item"
"2835splitHere46","9255564splitHere46","Long id"
"2836splitHere46","9255564splitHere46","String value"
"2837splitHere46","9255648splitHere46","Test"
"2838splitHere46","9255648splitHere46","Test"
"2839splitHere46","9255712splitHere46","HashSet"
"2840splitHere46","9255712splitHere46","TreeSet<Set<String>>"
"2841splitHere46","9255712splitHere46","TreeSet"
"2842splitHere46","9255712splitHere46","HashSet"
"2843splitHere46","9255712splitHere46","TreeSet"
"2844splitHere46","9255712splitHere46","HashSet"
"2845splitHere46","9255712splitHere46","TreeSet"
"2846splitHere46","9255732splitHere46","javax.swing.Timer"
"2847splitHere46","9255767splitHere46","String myString = <doubleQuotes46>Hello.<doubleQuotes46>;<newline46mondego>char searchChar = 'l';<newline46mondego>int count = 0;<newline46mondego><newline46mondego>for (int i = 0; i < myString.length(); i++) {<newline46mondego>    char c = myString.charAt(i);<newline46mondego>    if (c == searchChar) {<newline46mondego>        count++;<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>System.out.println(count);<newline46mondego>"
"2848splitHere46","9255767splitHere46","/**<newline46mondego> * Return the number of occurences of a character in the specified String.<newline46mondego> * <newline46mondego> * @param string the string to search<newline46mondego> * @param searchChar the char to search for<newline46mondego> * @return the number of occurences of searchChar in string<newline46mondego> */<newline46mondego>public int countChars(String string, char searchChar) {<newline46mondego>    int count = 0;<newline46mondego>    for (int i = 0; i < string.length(); i++) {<newline46mondego>        char c = string.charAt(i);<newline46mondego>        if (c == searchChar) {<newline46mondego>            count++;<newline46mondego>        }<newline46mondego>    }<newline46mondego>    return count;<newline46mondego>}<newline46mondego>"
"2849splitHere46","9255896splitHere46","widgetSelected"
"2850splitHere46","9255896splitHere46","SelectionAdapter"
"2851splitHere46","9255896splitHere46","widgetSelected"
"2852splitHere46","9255896splitHere46","widgetDefaultSelected"
"2853splitHere46","9256018splitHere46","Math.round"
"2854splitHere46","9256018splitHere46","double rounded = Math.round(x * 20.0) / 20.0;<newline46mondego>"
"2855splitHere46","9256166splitHere46","Module"
"2856splitHere46","9256166splitHere46","instances[0] = new MyModule();"
"2857splitHere46","9256166splitHere46","MyModule"
"2858splitHere46","9256166splitHere46","instances[0] = new Module() {<newline46mondego> public void actions() {}<newline46mondego> public void init() {}<newline46mondego>};<newline46mondego>"
"2859splitHere46","9256316splitHere46","*"
"2860splitHere46","9256316splitHere46","+"
"2861splitHere46","9256316splitHere46","="
"2862splitHere46","9256316splitHere46","*="
"2863splitHere46","9256331splitHere46","new ImageIcon(getClass().getResource(<doubleQuotes46>images/x.jpg<doubleQuotes46>));"
"2864splitHere46","9256331splitHere46","- MyClass.java<newline46mondego>"
"2865splitHere46","9256331splitHere46","- x.jpg<newline46mondego>"
"2866splitHere46","9256402splitHere46","OutputStream"
"2867splitHere46","9256433splitHere46","SOAP_ACTION"
"2868splitHere46","9256433splitHere46","OPERATION_NAME"
"2869splitHere46","9256433splitHere46","WSDL_TARGET_NAMESPACE"
"2870splitHere46","9256433splitHere46","SOAP_ADDRESS"
"2871splitHere46","9256584splitHere46","Pos = (Pos * 0.95) + (LastTouch * 0.05);<newline46mondego>"
"2872splitHere46","9256595splitHere46","ParametersAreNonnullByDefault"
"2873splitHere46","9256595splitHere46","@ParametersAreNonnullByDefault"
"2874splitHere46","9256693splitHere46","javax.xml.parsers.DocumentBuilder"
"2875splitHere46","9256739splitHere46","System.out.println(String.format(<doubleQuotes46>%10s<doubleQuotes46>, <doubleQuotes46><doubleQuotes46>).replace(' ', '*'));"
"2876splitHere46","9256739splitHere46","**********"
"2877splitHere46","9256739splitHere46","int yournumber = 10;<newline46mondego>System.out.println(String.format(<doubleQuotes46>%<doubleQuotes46> + yournumber + <doubleQuotes46>s<doubleQuotes46>,<doubleQuotes46>*<doubleQuotes46>).replace(' ', '*'));<newline46mondego>"
"2878splitHere46","9256896splitHere46","System.currentTimeMillis()"
"2879splitHere46","9256896splitHere46","System.nanoTime()"
"2880splitHere46","9256896splitHere46","System.nanoTime()"
"2881splitHere46","9256896splitHere46","// The Client starts and receive the current Server time and the nanoTime<newline46mondego>private long         serverTime = server.getCurrentTime();<newline46mondego>private long         systemNano = System.nanoTime();<newline46mondego><newline46mondego>//To calculate the current Server time without a service call<newline46mondego>                                                                        //ns-> ms<newline46mondego>long currentServerTime = serverTime + ((System.nanoTime() - systemNano) / 1000000);<newline46mondego>"
"2882splitHere46","9256932splitHere46","PersistentException"
"2883splitHere46","9256932splitHere46","ServiceException"
"2884splitHere46","9256932splitHere46","PersistentException"
"2885splitHere46","9257063splitHere46","ByteArrayOutputStream out = QRCode.from(<doubleQuotes46>Hello World<doubleQuotes46>).to(ImageType.PNG).stream();<newline46mondego><newline46mondego>try {<newline46mondego>    FileOutputStream fout = new FileOutputStream(new File(<doubleQuotes46>C:\\QR_Code.JPG<doubleQuotes46>));<newline46mondego><newline46mondego>    fout.write(out.toByteArray());<newline46mondego><newline46mondego>    fout.flush();<newline46mondego>    fout.close();<newline46mondego><newline46mondego>} catch (FileNotFoundException e) {<newline46mondego>    // Do Logging<newline46mondego>} catch (IOException e) {<newline46mondego>    // Do Logging<newline46mondego>} <newline46mondego>"
"2886splitHere46","9257108splitHere46","@Override<newline46mondego>public void afterTextChanged(Editable s) {}<newline46mondego>@Override<newline46mondego>public void beforeTextChanged(CharSequence s, int start, int count, int after) {}<newline46mondego>@Override<newline46mondego>public void onTextChanged(CharSequence s, int start, int before, int count) {<newline46mondego>    searchTextLength = searchEditText.getText().length();<newline46mondego>    m_orders.clear();<newline46mondego>    m_orders = new ArrayList<SearchData>();<newline46mondego>    //SearchData o1 = new SearchData();<newline46mondego>    SearchData o[]=new SearchData[search_list.length];<newline46mondego>    for(int i=0; i<search_list.length; i++)<newline46mondego>    {<newline46mondego>        if(searchTextLength <= search_list[i].length())<newline46mondego>        {<newline46mondego>            if(searchEditText.getText().toString().equalsIgnoreCase((String) search_list[i].subSequence(0, searchTextLength)))<newline46mondego>            {<newline46mondego>                o[i]=new SearchData();<newline46mondego>                o[i].setTitleName(search_list[i]);<newline46mondego>                o[i].setsubTitleName(subTitle_list[i]);<newline46mondego>                m_orders.add(o[i]);<newline46mondego>            }<newline46mondego>        }<newline46mondego>    }<newline46mondego><newline46mondego>    this.m_adapter = new OrderAdapter(this, R.layout.search_row, m_orders);<newline46mondego>    lv.setAdapter(this.m_adapter);<newline46mondego>    m_adapter.notifyDataSetChanged();<newline46mondego>    //getOrders();<newline46mondego><newline46mondego>    //lv1.setAdapter(new ArrayAdapter<String>(SearchActivity.this,R.layout.search_layout , arr_sort));<newline46mondego>}<newline46mondego>"
"2887splitHere46","9257226splitHere46","Calendar"
"2888splitHere46","9257226splitHere46","public class DateConverter implements Converter {<newline46mondego><newline46mondego>    private SimpleDateFormat formatter = new SimpleDateFormat(<newline46mondego>            <doubleQuotes46>MMMM dd, yyyy HH:mm:ss<doubleQuotes46>);<newline46mondego><newline46mondego>    public boolean canConvert(Class clazz) {<newline46mondego>        // This converter is only for Calendar fields.<newline46mondego>        return Calendar.class.isAssignableFrom(clazz);<newline46mondego>    }<newline46mondego><newline46mondego>    public void marshal(Object value, HierarchicalStreamWriter writer,<newline46mondego>            MarshallingContext context) {<newline46mondego>        Calendar calendar = (Calendar) value;<newline46mondego>        Date date = calendar.getTime();<newline46mondego>        writer.setValue(formatter.format(date));<newline46mondego>    }<newline46mondego><newline46mondego>    public Object unmarshal(HierarchicalStreamReader reader,<newline46mondego>            UnmarshallingContext context) {<newline46mondego>        GregorianCalendar calendar = new GregorianCalendar();<newline46mondego>        try {<newline46mondego>            calendar.setTime(formatter.parse(reader.getValue()));<newline46mondego>        } catch (ParseException e) {<newline46mondego>            throw new ConversionException(e.getMessage(), e);<newline46mondego>        }<newline46mondego>        return calendar;<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2889splitHere46","9257226splitHere46","XStream xStream = new XStream();<newline46mondego>xStream.registerConverter(new DateConverter());<newline46mondego>"
"2890splitHere46","9257226splitHere46","xStream"
"2891splitHere46","9257391splitHere46","editText.setKeyListener(null);"
"2892splitHere46","9257391splitHere46","scrollView"
"2893splitHere46","9257574splitHere46","<property name=<doubleQuotes46>hibernate.hbm2ddl.auto<doubleQuotes46>>validate</property><newline46mondego>"
"2894splitHere46","9257645splitHere46","new File(<doubleQuotes46>\\\\servername\\sharedDirectoryOnServer\\fileOnServer<doubleQuotes46>);<newline46mondego>"
"2895splitHere46","9257645splitHere46","java \\server\\path\\myprog"
"2896splitHere46","9257695splitHere46","String THE_PATTERN = <doubleQuotes46><a\\s+href\\s*=\\s*\<doubleQuotes46>/([a-zA-Z]+)/([0-9]+)<doubleQuotes46>;<newline46mondego>Matcher m = Pattern.compile(THE_PATTERN).matcher(THE_INPUT_STRING);<newline46mondego>String[] results = new String[2];<newline46mondego>if (m.find()) {<newline46mondego>    results[0] = m.group(1);<newline46mondego>    results[1] = m.group(2);<newline46mondego>}<newline46mondego>"
"2897splitHere46","9257744splitHere46","@Override<newline46mondego>public void loadData() {<newline46mondego>  throw new UnsupportedOperationException(<doubleQuotes46>not supported<doubleQuotes46>);<newline46mondego>}<newline46mondego>"
"2898splitHere46","9257744splitHere46","interface"
"2899splitHere46","9257744splitHere46","Interface interface = new Implementation();<newline46mondego>interface.callMethod();<newline46mondego>"
"2900splitHere46","9258046splitHere46","Runtime run = Runtime.getRuntime();<newline46mondego>Process p = run.exec(<doubleQuotes46>D:/cygwin/bin/bash -c \'/bin/test/app.sh 04.10 D:\cygwin\bin\ Test_files<doubleQuotes46>);<newline46mondego>p.waitFor();<newline46mondego>"
"2901splitHere46","9258077splitHere46","org.apache.lucene.index.IndexWriter.MaxFieldLength"
"2902splitHere46","9258382splitHere46","Arrays.asList(my.split(<doubleQuotes46>\\s+<doubleQuotes46>))<newline46mondego>"
"2903splitHere46","9258497splitHere46","/** Checks whether two intervals overlap. */<newline46mondego>boolean overlap(long startTime1, long endTime1, long startTime2, long endTime2) {<newline46mondego>    if (endTime1 < startTime2 || startTime1 > endTime2) {<newline46mondego>        return false;<newline46mondego>    return true;<newline46mondego>}<newline46mondego>"
"2904splitHere46","9258642splitHere46","try<newline46mondego>    {<newline46mondego>        FileReader reader2 = new FileReader(<doubleQuotes46>3.arff<doubleQuotes46>); <newline46mondego>        Instances instances2 = new Instances(reader2);<newline46mondego>        instances2.setClassIndex(instances2.numAttributes() - 1);<newline46mondego>        reader2.close();<newline46mondego>        int numAttr = instances2.numAttributes();<newline46mondego><newline46mondego>        Instances labeled = new Instances(instances2);<newline46mondego>        Classifier cls = (Classifier) weka.core.SerializationHelper.read(<doubleQuotes46>/home/sumit/Desktop/weka test/tree.model<doubleQuotes46>);<newline46mondego>        cls.setDebug(true);<newline46mondego><newline46mondego>        Instance inst = new Instance(4);<newline46mondego>        inst.setValue(0, instances2.instance(0).value(0));<newline46mondego>        inst.setValue(1, instances2.instance(0).value(1));<newline46mondego>        inst.setValue(2, instances2.instance(0).value(2));<newline46mondego>        inst.setValue(3, -1);<newline46mondego>        double clsLabelTest = cls.classifyInstance(inst);<newline46mondego>        System.out.println(clsLabelTest);<newline46mondego><newline46mondego>        //instances2.deleteAttributeAt(numAttr-1);<newline46mondego>        for(int j=0; j<instances2.numInstances() ;j++)<newline46mondego>        {<newline46mondego>                //instance temp = new instance(instances2.instance(j));<newline46mondego>                instances2.instance(j).setValue(numAttr-1,-1);<newline46mondego>                //System.out.println(<doubleQuotes46>The instance: <doubleQuotes46> + instances2.instance(j)); <newline46mondego>                double clsLabel = cls.classifyInstance(instances2.instance(j));<newline46mondego>                labeled.instance(j).setClassValue(clsLabel);<newline46mondego>        }<newline46mondego>        BufferedWriter writer = new BufferedWriter(new FileWriter(<doubleQuotes46>/home/sumit/Desktop/weka test/labeled.arff<doubleQuotes46>));           <newline46mondego>        writer.write(labeled.toString());<newline46mondego>        writer.newLine();<newline46mondego>        writer.flush();<newline46mondego>        writer.close();<newline46mondego>        // Test the model<newline46mondego>        //Evaluation eTest = new Evaluation(instances2);<newline46mondego>        //eTest.evaluateModel(cls, instances2);<newline46mondego>    } <newline46mondego>"
"2905splitHere46","9258678splitHere46","PropertyChangeSupport"
"2906splitHere46","9258678splitHere46","PropertzChangeListener"
"2907splitHere46","9258727splitHere46","Decimal"
"2908splitHere46","9258727splitHere46","BigDecimal"
"2909splitHere46","9258727splitHere46","byte[]"
"2910splitHere46","9258727splitHere46","string"
"2911splitHere46","9258977splitHere46","instanceof"
"2912splitHere46","9258977splitHere46","public class AdvancedImageEntity extends ImageEntity<newline46mondego>{<newline46mondego>    //some code here<newline46mondego>}<newline46mondego>"
"2913splitHere46","9258977splitHere46","ImageEntity ie = new ImageEntity ();<newline46mondego>AdvancedImageEntity advanced_ie = new AdvancedImageEntity ();<newline46mondego><newline46mondego>boolean this_will_be_true = ie.equals (advanced_ie);<newline46mondego>"
"2914splitHere46","9258977splitHere46","equals"
"2915splitHere46","9258977splitHere46","instanceof"
"2916splitHere46","9258977splitHere46","equals"
"2917splitHere46","9258977splitHere46","ImageEntity"
"2918splitHere46","9258977splitHere46","AdvancedImageEntity"
"2919splitHere46","9258977splitHere46","ImageEntity"
"2920splitHere46","9258977splitHere46","final"
"2921splitHere46","9258977splitHere46","instanceof"
"2922splitHere46","9258977splitHere46","equals"
"2923splitHere46","9258977splitHere46","@Override public boolean equals(final Object obj)<newline46mondego>{<newline46mondego>    if(obj == this) return true;<newline46mondego>    if(obj == null) return false;<newline46mondego><newline46mondego>    if (getClass ().equals (obj.getClass ()))<newline46mondego>    {<newline46mondego>        final ImageEntity otherImage = (ImageEntity) obj;<newline46mondego><newline46mondego>        return Object.equals (getFilePath(), otherImage.getFilePath());<newline46mondego>    }<newline46mondego><newline46mondego>    return false;<newline46mondego>}<newline46mondego>"
"2924splitHere46","9258977splitHere46","obj"
"2925splitHere46","9258977splitHere46","instanceof"
"2926splitHere46","9258977splitHere46","getClass"
"2927splitHere46","9258977splitHere46","instanceof"
