"1splitHere46","23363491splitHere46","public static <T extends Module> T initializeModule(Class<T> myClass) {<newline46mondego>    T module = null;<newline46mondego>    try {<newline46mondego>        module = myClass.newInstance();<newline46mondego>    } catch (SecurityException e) {<newline46mondego>        throw new ModuleException(e);<newline46mondego>    } catch (InstantiationException e) {<newline46mondego>        throw new ModuleException(e);<newline46mondego>    } catch (IllegalAccessException e) {<newline46mondego>        throw new ModuleException(e);<newline46mondego>    }<newline46mondego>    return module;<newline46mondego>}<newline46mondego>"
"607splitHere46","23378658splitHere46","(let [^Connection conn (connection <doubleQuotes46>http://foo<doubleQuotes46>)]<newline46mondego>  // use your conn <newline46mondego>  )<newline46mondego>"
"608splitHere46","23378713splitHere46","A[i]"
"609splitHere46","23378713splitHere46","temp = A[i];<newline46mondego>A[i] = A[A[i]-1];<newline46mondego>A[temp-1] = temp;<newline46mondego>"
"610splitHere46","23378713splitHere46","temp"
"611splitHere46","23378713splitHere46","A[i]"
"612splitHere46","23378833splitHere46","private final int TOTALNUMS = nums.length;    <newline46mondego>"
"613splitHere46","23378833splitHere46","nums"
"614splitHere46","23378833splitHere46","null"
"615splitHere46","23378833splitHere46","TOTALNUMS"
"616splitHere46","23378833splitHere46","private final int TOTALNUMS; // It's OK to leave it final - you are allowed to set it in the constructor<newline46mondego>...<newline46mondego>public IntegerArray(int[] array) {<newline46mondego>    nums = array;<newline46mondego>    TOTALNUMS = nums.length; // If nums is set to a non-null array, this would not cause an exception<newline46mondego>}<newline46mondego>"
"617splitHere46","23378833splitHere46","final"
"618splitHere46","23378833splitHere46","nums"
"619splitHere46","23378833splitHere46","nums"
"620splitHere46","23378915splitHere46","static final EnumMapAnonSubclass<TestEnum, String> extends EnumMap<TestEnum, String> { // outer braces<newline46mondego>    { // inner braces<newline46mondego>    put(TestEnum.SOME_VALUE, <doubleQuotes46>someValue<doubleQuotes46>);<newline46mondego>    put(TestEnum.SOME_OTHER_VALUE, <doubleQuotes46>someOtherValue<doubleQuotes46>);<newline46mondego>    }<newline46mondego>    // Implicitly created constructor<newline46mondego>    EnumMapAnonSubclass(Class<? extends TestEnum> clazz) {<newline46mondego>        super(clazz);<newline46mondego>    }<newline46mondego>};<newline46mondego>"
"621splitHere46","23378915splitHere46","EnumMap"
"622splitHere46","23378915splitHere46","private final EnumMap<TestEnum, String> myEnumMap = new EnumMap<TestEnum, String>(TestEnum.class);<newline46mondego>"
"623splitHere46","23378915splitHere46","// Create the EnumMap<newline46mondego>private final EnumMap<TestEnum, String> myEnumMap = new EnumMap<TestEnum, String>(TestEnum.class);<newline46mondego>// Use an initialization block to put some values in it when an instance of EnumMapExample is created<newline46mondego>{<newline46mondego>    put(TestEnum.SOME_VALUE, <doubleQuotes46>someValue<doubleQuotes46>);<newline46mondego>    put(TestEnum.SOME_OTHER_VALUE, <doubleQuotes46>someOtherValue<doubleQuotes46>);<newline46mondego>}<newline46mondego>"
"624splitHere46","23379036splitHere46","/* (non-Javadoc)<newline46mondego> * @see com.android.volley.Request#getHeaders()<newline46mondego> */<newline46mondego>@Override<newline46mondego>public Map<String, String> getHeaders() throws AuthFailureError {<newline46mondego>    Map<String, String> headers = super.getHeaders();<newline46mondego><newline46mondego>    if (headers == null || headers.equals(Collections.emptyMap())) {<newline46mondego>        headers = new HashMap<String, String>();<newline46mondego>    }<newline46mondego><newline46mondego>    headers.put(<doubleQuotes46>User-Agent<doubleQuotes46>, <doubleQuotes46>Custom-Agent 1.0<doubleQuotes46>);<newline46mondego>    // probably don't need to set the content-type here -- <newline46mondego>    // it should be set for you by Volley<newline46mondego>    //headers.put(<doubleQuotes46>Content-Type<doubleQuotes46>, <doubleQuotes46>application/json<doubleQuotes46>);<newline46mondego><newline46mondego>    return headers;<newline46mondego>}<newline46mondego>"
"625splitHere46","23379105splitHere46","while (inputStream.hasNextLine())<newline46mondego>{<newline46mondego>    String line = inputStream.nextLine(); //reads next line<newline46mondego>    String[] array2 = line.split(<doubleQuotes46>,<doubleQuotes46>);<newline46mondego>    System.out.println(array2[0]);<newline46mondego><newline46mondego>    //if (array2[0].isEmpty())<newline46mondego>    //   outputStream.printf(<doubleQuotes46>%12s  %24s<doubleQuotes46>, array2[0], array2[1]);<newline46mondego>    //  <newline46mondego>    //else<newline46mondego>    //{   <newline46mondego>    //    <newline46mondego>    //    double quantity = Double.parseDouble(array2[0]);<newline46mondego>    //    quantity = (quantity * caloricMultiplier);<newline46mondego>    //    outputStream.printf(<doubleQuotes46>%12s  %24s<doubleQuotes46>, quantity, array2[1]);<newline46mondego>    //}<newline46mondego>}<newline46mondego>"
"626splitHere46","23379105splitHere46","System.out.println(array2.length);<newline46mondego>"
"627splitHere46","23379105splitHere46","line"
"628splitHere46","23379105splitHere46","System.out.println(line);<newline46mondego>"
"629splitHere46","23379108splitHere46","HashMap"
"630splitHere46","23379108splitHere46","HashSet"
"631splitHere46","23379108splitHere46","HashMap.keySet()"
"632splitHere46","23379108splitHere46","HashSet"
"633splitHere46","23379108splitHere46","HashSet"
"634splitHere46","23379108splitHere46","HashMap"
"635splitHere46","23379108splitHere46","HashSet"
"636splitHere46","23379108splitHere46","private transient HashMap<E,Object> map;<newline46mondego>"
"637splitHere46","23379108splitHere46","PRESENT"
"638splitHere46","23379108splitHere46","HashMap"
"639splitHere46","23379108splitHere46","Entry"
"640splitHere46","23379108splitHere46","transient Entry<K,V>[] table;<newline46mondego>"
"641splitHere46","23379108splitHere46","keySet()"
"642splitHere46","23379108splitHere46","KeySet"
"643splitHere46","23379108splitHere46","public Set<K> keySet() {<newline46mondego>  Set<K> ks = keySet;<newline46mondego>  return (ks != null ? ks : (keySet = new KeySet()));<newline46mondego>}<newline46mondego><newline46mondego>private final class KeySet extends AbstractSet<K> {<newline46mondego>  // minimal Set implementation to access the keys of the map<newline46mondego>}<newline46mondego>"
"644splitHere46","23379108splitHere46","KeySet"
"645splitHere46","23379108splitHere46","Set"
"646splitHere46","23379108splitHere46","Map"
"647splitHere46","23379108splitHere46","HashSet"
"648splitHere46","23379108splitHere46","Map"
"649splitHere46","23379108splitHere46","HashSet"
"650splitHere46","23379108splitHere46",".keySet()"
"651splitHere46","23379108splitHere46","Map"
"652splitHere46","23379108splitHere46","Set"
"653splitHere46","23379108splitHere46","src.zip"
"654splitHere46","23379380splitHere46","public class Foo<T extends Integer> { }<newline46mondego>"
"655splitHere46","23379380splitHere46","T"
"656splitHere46","23379380splitHere46","Integer"
"657splitHere46","23379380splitHere46","Integer"
"658splitHere46","23379380splitHere46","final"
"659splitHere46","23379380splitHere46","Integer"
"660splitHere46","23379380splitHere46","Foo<Integer> foo = new Foo<>();<newline46mondego>Foo bar = new Foo(); // This will produce raw type warnings!<newline46mondego>"
"661splitHere46","23379380splitHere46","Integer"
"662splitHere46","23379380splitHere46","Foo<Long> baz = new Foo<>();<newline46mondego>"
"663splitHere46","23379380splitHere46","Error:(17, 56) java: cannot infer type arguments for Foo<>;<newline46mondego> reason: no instance(s) of type variable(s) T exist so that Foo<T> conforms to Foo<java.lang.Long><newline46mondego>"
"664splitHere46","23379380splitHere46","Integer"
"665splitHere46","23379380splitHere46","Number"
"666splitHere46","23379380splitHere46","Number"
"667splitHere46","23379380splitHere46","public class Foo<T extends Number> { }<newline46mondego>"
"668splitHere46","23379380splitHere46","Long"
"669splitHere46","23379380splitHere46","Number"
"670splitHere46","23379380splitHere46","Short"
"671splitHere46","23379380splitHere46","Integer"
"672splitHere46","23379380splitHere46","Double"
"673splitHere46","23379380splitHere46","Float"
"674splitHere46","23379380splitHere46","Byte"
"675splitHere46","23379380splitHere46","BigDecimal"
"676splitHere46","23379380splitHere46","BigInteger"
"677splitHere46","23379448splitHere46","PropertyValueFactory"
"678splitHere46","23379448splitHere46","cellValueFactory"
"679splitHere46","23379448splitHere46","PropertyValueFactory"
"680splitHere46","23379448splitHere46","myTableColumn.setCellValueFactory(new PropertyValueFactory<>(<doubleQuotes46>thing<doubleQuotes46>));<newline46mondego>"
"681splitHere46","23379448splitHere46","myTableColumn.setCellValueFactory(new Callback<CellDataFeatures<S,T>, ObservableValue<T>>() {<newline46mondego>    public ObservableValue<T> call(CellDataFeatures<S,T> data) {<newline46mondego>        return data.getValue().thingProperty() ;<newline46mondego>    }<newline46mondego>});<newline46mondego>"
"682splitHere46","23379448splitHere46","myTableColumn.setCellValueFactory(data -> data.getValue().thingProperty());<newline46mondego>"
"683splitHere46","23379448splitHere46","setOnCommit(...)"
"684splitHere46","23379448splitHere46","getX()"
"685splitHere46","23379448splitHere46","setX(...)"
"686splitHere46","23379448splitHere46","PropertyValueFactory"
"687splitHere46","23379448splitHere46","PropertyValueFactory"
"688splitHere46","23379448splitHere46","class Item {<newline46mondego>  private String name ;<newline46mondego>  public String getName() {<newline46mondego>    return name ;<newline46mondego>  }<newline46mondego>  public void setName(String name) {<newline46mondego>    this.name = name ;<newline46mondego>  }<newline46mondego>}<newline46mondego><newline46mondego>TableColumn<Item, String> nameCol = new TableColumn<>(<doubleQuotes46>Name<doubleQuotes46>);<newline46mondego>nameCol.setCellValueFactory(itemData -> new ReadOnlyStringWrapper(itemData.getValue.getName()));<newline46mondego>"
"689splitHere46","23379448splitHere46","setName(...)"
"690splitHere46","23379448splitHere46","StringProperty"
"691splitHere46","23379448splitHere46","SimpleStringProperty"
"692splitHere46","23379448splitHere46","private StringProperty referenceNumberProperty = new SimpleStringProperty(this, <doubleQuotes46>referenceNumber<doubleQuotes46>);<newline46mondego>public final StringProperty referenceNumberProperty() {<newline46mondego>    return referenceNumberProperty ;<newline46mondego>}<newline46mondego>public final String getReferenceNumber() {<newline46mondego>    return referenceNumberProperty.get() ;<newline46mondego>}<newline46mondego>public final void setReferenceNumber(String referenceNumber) {<newline46mondego>    this.referenceNumberProperty.set(referenceNumber);<newline46mondego>}<newline46mondego>"
"693splitHere46","23379448splitHere46","private StringProperty referenceNumber"
"694splitHere46","23379448splitHere46","private StringProperty referenceNumberProperty"
"695splitHere46","23379478splitHere46","IntegerArray numholder = new IntegerArray(nums);<newline46mondego>"
"696splitHere46","23379478splitHere46","private int[] nums;<newline46mondego>"
"697splitHere46","23379478splitHere46","nums = new int[10];<newline46mondego>"
"698splitHere46","23379478splitHere46","new IntegerArray(nums);"
"699splitHere46","23379604splitHere46","<!DOCTYPE html><newline46mondego><html><newline46mondego><head><newline46mondego><meta http-equiv=<doubleQuotes46>Content-Type<doubleQuotes46> content=<doubleQuotes46>application/json; charset=UTF-8<doubleQuotes46>><newline46mondego><title>JSP Page</title><newline46mondego></head><newline46mondego><body><newline46mondego>"
"700splitHere46","23379604splitHere46","</body><newline46mondego></html><newline46mondego>"
"701splitHere46","23379710splitHere46","take()"
"702splitHere46","23379839splitHere46","a"
"703splitHere46","23379839splitHere46","main()"
"704splitHere46","23379839splitHere46","a"
"705splitHere46","23379839splitHere46","public static void main(String[] ar) throws IOException {<newline46mondego>    n=7;<newline46mondego>    a = new int[][]{ {0,0,1,0,0,1,0},<newline46mondego>                {1,0,1,1,0,0,0},<newline46mondego>                {0,0,0,0,1,0,1},<newline46mondego>                {1,0,1,0,0,0,0},<newline46mondego>                {1,0,1,1,0,1,0},<newline46mondego>                {1,0,0,0,0,1,0},<newline46mondego>                {1,1,1,1,0,0,0}};<newline46mondego><newline46mondego>    search(0,0);<newline46mondego>    System.out.println(path);<newline46mondego>}<newline46mondego>"
"706splitHere46","23379974splitHere46","char"
"707splitHere46","23379974splitHere46","String"
"708splitHere46","23379974splitHere46","c"
"709splitHere46","23379974splitHere46","to_return"
"710splitHere46","23379974splitHere46","+="
"711splitHere46","23379974splitHere46","String"
"712splitHere46","23379974splitHere46","to_return = to_return + c"
"713splitHere46","23379974splitHere46","s.substring(1)"
"714splitHere46","23379974splitHere46","String"
"715splitHere46","23379974splitHere46","s"
"716splitHere46","23379974splitHere46","String"
"717splitHere46","23379974splitHere46","0"
"718splitHere46","23379974splitHere46","s"
"719splitHere46","23379974splitHere46","s"
"720splitHere46","23379974splitHere46","s"
"721splitHere46","23379974splitHere46","Hello"
"722splitHere46","23379974splitHere46","s = s.substring(1)"
"723splitHere46","23379974splitHere46","s"
"724splitHere46","23379974splitHere46","ello"
"725splitHere46","23379974splitHere46","s.substring(1, s.length() - 1)"
"726splitHere46","23379974splitHere46","String#substring(int)"
"727splitHere46","23379974splitHere46","return to_return; // won't be reached"
"728splitHere46","23379974splitHere46","if (s.equals(<doubleQuotes46><doubleQuotes46>))<newline46mondego>    return to_return;<newline46mondego>"
"729splitHere46","23379974splitHere46","return"
"730splitHere46","23379977splitHere46","git branch my-temporary-work<newline46mondego>git checkout master<newline46mondego>git merge my-temporary-work<newline46mondego>"
"731splitHere46","23380007splitHere46","<script><newline46mondego>    function getData() {<newline46mondego>        $.post(<doubleQuotes46>MyServlet<doubleQuotes46>, {<newline46mondego>            query : <doubleQuotes46>Wolf of wall street<doubleQuotes46>,<newline46mondego>            choice : <doubleQuotes46>M<doubleQuotes46><newline46mondego>        }, function(response) {<newline46mondego>            alert(<doubleQuotes46>hello<doubleQuotes46> + JSON.stringify(response));<newline46mondego>        });<newline46mondego>    }<newline46mondego>   </script><newline46mondego>"
"732splitHere46","23380275splitHere46","write(...)"
"733splitHere46","23380335splitHere46","boolean contains = s.matches(<doubleQuotes46>.*\\bram\\b.*<doubleQuotes46>);<newline46mondego>"
"734splitHere46","23380368splitHere46","public <T> ArrayList<?> getAllItems(Class<T> clazz) {<newline46mondego>    for (ArrayList<?> itemList : wardrobe) {<newline46mondego>        Iterator<?> iterator = itemList.iterator();<newline46mondego>        if(iterator.hasNext()){<newline46mondego>            Object next = iterator.next();<newline46mondego>            if(next.getClass().equals(clazz)) return itemList;<newline46mondego>        }<newline46mondego>    }<newline46mondego>    return null;<newline46mondego>}<newline46mondego>"
"735splitHere46","23380368splitHere46","<Shirt> getAllItems(Shirt.class);"
"736splitHere46","23380375splitHere46","...<newline46mondego>    private ReentrantLock lock;<newline46mondego>    private Condition isZero;<newline46mondego><newline46mondego>    public SimpleSemaphore (int permits, boolean fair) { <newline46mondego>        mPermits = permits;<newline46mondego>        lock = new ReentrantLock(fair);<newline46mondego>        isZero = lock.newCondition();<newline46mondego>    }<newline46mondego>"
"737splitHere46","23380378splitHere46","j(4)<newline46mondego>4 * j(3)<newline46mondego>4 * (3 * j(2))<newline46mondego>4 * (3 * (2 * j(1)))<newline46mondego>4 * (3 * (2 * (1 * j(0))))   // When input to j is 0, returns 2<newline46mondego>4 * (3 * (2 * (1 * 2)))<newline46mondego>4 * (3 * (2 * 2))<newline46mondego>4 * (3 * 4)<newline46mondego>4 * 12<newline46mondego>48<newline46mondego>"
"738splitHere46","23380378splitHere46","j(0)"
"739splitHere46","23380378splitHere46","if (i==0) return 2;<newline46mondego>"
"740splitHere46","23380451splitHere46","SAXParser parser = SAXParserFactory.newInstance().newSAXParser();<newline46mondego>DefaultHandler handler = new MyHandler();<newline46mondego>parser.parse(<doubleQuotes46>file.xml<doubleQuotes46>, handler);<newline46mondego>"
"741splitHere46","23380451splitHere46","class MyHandler extends DefaultHandler {<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void startDocument() throws SAXException {<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void endDocument() throws SAXException {<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void startElement(String uri, String localName, String qName,<newline46mondego>            Attributes attributes) throws SAXException {<newline46mondego>    }<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void endElement(String uri, String localName, String qName)<newline46mondego>            throws SAXException {<newline46mondego>    }<newline46mondego><newline46mondego>    // To take specific actions for each chunk of character data (such as<newline46mondego>    // adding the data to a node or buffer, or printing it to a file).<newline46mondego>    @Override<newline46mondego>    public void characters(char ch[], int start, int length)<newline46mondego>            throws SAXException {<newline46mondego>    }<newline46mondego><newline46mondego>}<newline46mondego>"
"742splitHere46","23380510splitHere46","web.xml"
"743splitHere46","23380510splitHere46","<servlet><newline46mondego>    <servlet-name>Jersey</servlet-name><newline46mondego>    <servlet-class>com.sun.jersey.spi.container.servlet.ServletContainer</servlet-class><newline46mondego>    <init-param><newline46mondego>        <param-name>com.sun.jersey.config.property.packages</param-name><newline46mondego>        <param-value>your rest service.package.path</param-value><newline46mondego>    </init-param><newline46mondego>    <load-on-startup>1</load-on-startup><newline46mondego></servlet><newline46mondego><newline46mondego><servlet-mapping><newline46mondego>    <servlet-name>Jersey</servlet-name><newline46mondego>    <url-pattern>/rest/*</url-pattern><newline46mondego></servlet-mapping><newline46mondego>"
"744splitHere46","23380510splitHere46","http://localhost:8180/rest/GoogleMapsErp/EQUI/000001<newline46mondego>"
"745splitHere46","23380694splitHere46","String line = scan.nextLine();<newline46mondego>"
"746splitHere46","23380764splitHere46","DongleManager"
"747splitHere46","23380764splitHere46","IDongle"
"748splitHere46","23380764splitHere46","public abstract class DongleManager implements IDongle {<newline46mondego><newline46mondego>  private boolean connected = false;<newline46mondego>  public void setConnected(boolean status) {<newline46mondego>      connected = status;<newline46mondego>  }<newline46mondego>  public boolean getConnected() {<newline46mondego>      return connected;<newline46mondego>  }<newline46mondego>}<newline46mondego>"
"749splitHere46","23380843splitHere46","-DskipTests"
"750splitHere46","23380843splitHere46","maven.test.skip"
"751splitHere46","23380891splitHere46","System.out.println(<doubleQuotes46>Decimal plus octal = <doubleQuotes46>+ (decimal+octalValue));<newline46mondego>System.out.println(<doubleQuotes46>HexaDecimal plus binary = <doubleQuotes46>+ (hexadecimalValue+binValue));<newline46mondego>"
"752splitHere46","23380891splitHere46","<doubleQuotes46>Decimal plus octal = <doubleQuotes46>+ decimal+octalValue"
"753splitHere46","23380891splitHere46","String(<doubleQuotes46>Decimal plus octal = <doubleQuotes46>)+ String(deimal)+String(octalValue)"
"754splitHere46","23380891splitHere46","String(<doubleQuotes46>Decimal plus octal = <doubleQuotes46>)+ String(deimal + octalValue)"
"755splitHere46","23381027splitHere46","{n,m}"
"756splitHere46","23381027splitHere46","^(?=.{1,32}$)\d{1,16}@\d{1,18}$<newline46mondego>"
"757splitHere46","23381027splitHere46","^"
"758splitHere46","23381027splitHere46","$"
"759splitHere46","23381027splitHere46","(?=.{1,32}$)"
"760splitHere46","23381027splitHere46","String regex = <doubleQuotes46>^(?=.{1,32}$)\\d{1,16}@\\d{1,18}$<doubleQuotes46>;<newline46mondego>"
"761splitHere46","23381220splitHere46","something ValueIWant,"
"762splitHere46","23381220splitHere46","something (.*?),"
"763splitHere46","23381283splitHere46","String user1;<newline46mondego>String user2;<newline46mondego><newline46mondego>// build first AND condition<newline46mondego>ParseQuery<ParseObject> queryPart1 = ParseQuery.getQuery(<doubleQuotes46>Message<doubleQuotes46>);<newline46mondego>queryPart1.whereEqualTo(<doubleQuotes46>sender<doubleQuotes46>, user1);<newline46mondego>queryPart1.whereEqualTo(<doubleQuotes46>receiver<doubleQuotes46>, user2);<newline46mondego><newline46mondego>// build second AND condition<newline46mondego>ParseQuery<ParseObject> queryPart2 = ParseQuery.getQuery(<doubleQuotes46>Message<doubleQuotes46>);<newline46mondego>queryPart2.whereEqualTo(<doubleQuotes46>sender<doubleQuotes46>, user2);<newline46mondego>queryPart2.whereEqualTo(<doubleQuotes46>receiver<doubleQuotes46>, user1); <newline46mondego><newline46mondego>// list all queries condition for next step<newline46mondego>List<ParseQuery<ParseObject>> queries = new ArrayList<ParseQuery<ParseObject>>();<newline46mondego>queries.add(queryPart1);<newline46mondego>queries.add(queryPart2);<newline46mondego><newline46mondego>// Compose the OR clause <newline46mondego>ParseQuery<ParseObject> innerQuery = ParseQuery.or(queries);<newline46mondego>innerQuery.addAscendingOrder(<doubleQuotes46>createdAt<doubleQuotes46>); // apply sorting for creation date ascending (use addDescendingOrder for Desc sorting)<newline46mondego><newline46mondego>// *** Parse does not allow selection result greater than 1000 elements for query, so you may need to paging your system<newline46mondego>//innerQuery.setSkip(10); // skip the first 10 results<newline46mondego>//innerQuery.setLimit(200); // limit selection to first 200 elements ( from your skip offset if set, from the first otherwise )<newline46mondego><newline46mondego>// Run selection asynchronously <newline46mondego>innerQuery.findInBackground(new FindCallback<ParseObject>() {<newline46mondego><newline46mondego>  public void done(List<ParseObject> results, ParseException e) {<newline46mondego>    // Do your stuff with 'results' list, if no error has been occurred<newline46mondego>    // ...<newline46mondego>    // ..<newline46mondego>    // .<newline46mondego>  }<newline46mondego><newline46mondego>});<newline46mondego>"
"764splitHere46","23381338splitHere46","for(Square s : ChessBoard.BOARD_SQUARES) {...}"
"765splitHere46","23381354splitHere46","import java.util.regex.Pattern;<newline46mondego><newline46mondego>public class Test {<newline46mondego><newline46mondego>    private static final String REGEX = <doubleQuotes46>(T|M|C)\\d+(;|\\|)?<doubleQuotes46>;<newline46mondego>    private static final Pattern p = Pattern.compile(REGEX);<newline46mondego><newline46mondego>    public static String filterer(String inputString) {<newline46mondego>        String result = <doubleQuotes46><doubleQuotes46>;<newline46mondego>        for(String s : p.split(inputString)) {<newline46mondego>            result += s;<newline46mondego>        }<newline46mondego>        return result;<newline46mondego>    }<newline46mondego><newline46mondego>    public static void main(String[] args) {<newline46mondego>        System.out.println(filterer(<doubleQuotes46>56,C0348|23064,C0319|23182,C0127|1476,C0378|2004,C0260|3306,C0091|23179,C0525|<doubleQuotes46>));<newline46mondego>        System.out.println(filterer(<doubleQuotes46>8966,T4992|4446,T4992|4445,E|8965,E;T4992|8964,E;C0163|<doubleQuotes46>));<newline46mondego>        System.out.println(filterer(<doubleQuotes46>920,M128;C0323|<doubleQuotes46>));<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"766splitHere46","23381354splitHere46","56,23064,23182,1476,2004,3306,23179,<newline46mondego>8966,4446,4445,E|8965,E;8964,E;<newline46mondego>920,<newline46mondego>"
"767splitHere46","23381618splitHere46","public DataObject {<newline46mondego>    public String name;<newline46mondego>    public int age;<newline46mondego>    public String hairColour;<newline46mondego>}<newline46mondego>"
"768splitHere46","23381618splitHere46","public DataObjectComparator extends Comparator<DataObject> {<newline46mondego>    public int compare(DataObject o1, DataObject o2) {<newline46mondego>        // if the age is the same<newline46mondego>        if(o1.age == o2.age) {<newline46mondego>            // if the hair colour is the same<newline46mondego>            if(o1.hairColour.compareTo(o2.hairColour) == 0) {<newline46mondego>                // return the name comparison<newline46mondego>                return o1.name.compareTo(o2.name);<newline46mondego>            } else {  // else return the hair colour comparison<newline46mondego>                return o1.hairColour.compareTo(o2.hairColour);<newline46mondego>            }<newline46mondego>        } else {  // else return the age comparison<newline46mondego>            return o1 < o2 ? -1 : 1;<newline46mondego>        }<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"769splitHere46","23381703splitHere46","dirty flag"
"770splitHere46","23381776splitHere46","ArrayList<String> listOfItems;<newline46mondego>listOfItems = new ArrayList<String>();"
"771splitHere46","23381776splitHere46","listOfItems.add(<doubleQuotes46>Add all of your items here..<doubleQuotes46>);"
"772splitHere46","23381776splitHere46","<newline46mondego>    Intent i = new Intent(CurrentActivity.this, NewActivity.class);<newline46mondego>    i.putStringArrayListExtra(<doubleQuotes46>itemList<doubleQuotes46>, listOfItems);"
"773splitHere46","23381776splitHere46","Bundle i1 = getIntent().getExtras();<newline46mondego>       selectedList = i1.getStringArrayList(<doubleQuotes46>itemList<doubleQuotes46>);"
"774splitHere46","23381787splitHere46","getWritableDatabase()"
"775splitHere46","23381787splitHere46","onCreate()"
"776splitHere46","23381787splitHere46","getWritableDatabase()"
"777splitHere46","23381787splitHere46","onCreate()"
"778splitHere46","23381787splitHere46","db"
"779splitHere46","23381787splitHere46","onCreate()"
"780splitHere46","23381787splitHere46","onCreate()"
"781splitHere46","23382133splitHere46","Exception"
"782splitHere46","23382133splitHere46","@Version"
"783splitHere46","23382133splitHere46","query.setLockMode(LockMode.WRITE)<newline46mondego>"
"784splitHere46","23382133splitHere46","@Version"
"785splitHere46","23382133splitHere46","SELECT FOR UPDATE"
"786splitHere46","23382198splitHere46","boolean userExists = false; // flag<newline46mondego><newline46mondego>for (Users u: userDetails) {<newline46mondego>    if (u.getUser().toLowerCase().contains(userName.toLowerCase())) {<newline46mondego>        System.out.println(<doubleQuotes46>Exist<doubleQuotes46>);<newline46mondego>        userExists = true; // update flag<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego>// check if user doesn't exist<newline46mondego>if (!userExists)<newline46mondego>    System.out.println(<doubleQuotes46>Does not exist<doubleQuotes46>);<newline46mondego>"
"787splitHere46","23382359splitHere46","$.ajax({<newline46mondego>        url:<doubleQuotes46>ServletPost<doubleQuotes46>,<newline46mondego>        type:<doubleQuotes46>POST<doubleQuotes46>,<newline46mondego>        dataType:'json',<newline46mondego>        data: {rows:rowValues, columns:columnValues},<newline46mondego>        success:function(data){<newline46mondego>            // codes....<newline46mondego>        }<newline46mondego><newline46mondego>    });<newline46mondego>"
"788splitHere46","23382359splitHere46","String[] rows= request.getParameterValues(<doubleQuotes46>rows[]<doubleQuotes46>);<newline46mondego> String[] columns= request.getParameterValues(<doubleQuotes46>columns[]<doubleQuotes46>);<newline46mondego>"
"789splitHere46","23382359splitHere46","response.setContentType(<doubleQuotes46>application/json<doubleQuotes46>);<newline46mondego>PrintWriter out = response.getWriter();<newline46mondego>String jsonStr = <doubleQuotes46>{\<doubleQuotes46>rows\<doubleQuotes46>: \<doubleQuotes46><doubleQuotes46>+rowsResult+<doubleQuotes46>\<doubleQuotes46>,\<doubleQuotes46>columns\<doubleQuotes46>:\<doubleQuotes46><doubleQuotes46>+columnsResult+<doubleQuotes46>\<doubleQuotes46>}<doubleQuotes46>;<newline46mondego>out.print(jsonStr);<newline46mondego>out.flush();<newline46mondego>"
"790splitHere46","23382477splitHere46","URI uri = uriInfo<newline46mondego>           .getBaseUriBuilder()<newline46mondego>           .path(objectA)<newline46mondego>           .path(objectB)<newline46mondego>           .build();<newline46mondego>"
"791splitHere46","23382477splitHere46","public static void main(String... ignored) {<newline46mondego>    List<String> s = new ArrayList<>();<newline46mondego>    s.add(<doubleQuotes46>hello<doubleQuotes46>);<newline46mondego><newline46mondego>    Predicate<? super String> predicate1 = (t) -> t.length() > 0;<newline46mondego>    Predicate<? super String> predicate2 = (t) -> t.length() < 8;<newline46mondego>    Predicate<? super String> predicate3 = null;<newline46mondego><newline46mondego>    List<String> collect = s.stream()<newline46mondego>            .filter(predicate1) // 16<newline46mondego>            .filter(predicate2) // 17<newline46mondego>            .filter(predicate3) // 18<newline46mondego>            .collect(Collectors.toList());<newline46mondego>}<newline46mondego>"
"792splitHere46","23382477splitHere46","Exception in thread <doubleQuotes46>main<doubleQuotes46> java.lang.NullPointerException<newline46mondego>    at java.util.Objects.requireNonNull(Objects.java:203)<newline46mondego>    at java.util.stream.ReferencePipeline.filter(ReferencePipeline.java:161)<newline46mondego>    at Example.main(Example.java:18)<newline46mondego>"
"793splitHere46","23382650splitHere46","OutOfMemoryError"
"794splitHere46","23382650splitHere46","JVM internal error.."
"795splitHere46","23382650splitHere46","close()"
"796splitHere46","23382660splitHere46","HotelRoom newRoom = room;<newline46mondego>"
"797splitHere46","23382660splitHere46","room"
"798splitHere46","23382660splitHere46","newRoom"
"799splitHere46","23382660splitHere46","newRoom"
"800splitHere46","23382660splitHere46","room"
"801splitHere46","23382660splitHere46","copy()"
"802splitHere46","23382660splitHere46","clone()"
"803splitHere46","23382660splitHere46","public HotelRoom copy() {<newline46mondego>    Room newRoom = new Room();<newline46mondego>    newRoom.member0 = this.member0;<newline46mondego>    ...<newline46mondego>    newRoom.membern = this.membern;<newline46mondego>    return newRoom;<newline46mondego>}<newline46mondego>"
"804splitHere46","23382660splitHere46","HotelRoom newRoom = room.copy()"
