"1splitHere46","6379456splitHere46","import static org.junit.Assert.assertEquals;<newline46mondego>import static org.mockito.Mockito.mock;<newline46mondego>import static org.mockito.Mockito.when;<newline46mondego><newline46mondego>import java.util.Collection;<newline46mondego>import java.util.Iterator;<newline46mondego><newline46mondego>import org.junit.Before;<newline46mondego>import org.junit.Test;<newline46mondego><newline46mondego>public class TestMockedIterator {<newline46mondego><newline46mondego>    private Collection<String> fruits;<newline46mondego>    private Iterator<String> fruitIterator;<newline46mondego><newline46mondego>    @SuppressWarnings(<doubleQuotes46>unchecked<doubleQuotes46>)<newline46mondego>    @Before<newline46mondego>    public void setUp() {<newline46mondego>        fruitIterator = mock(Iterator.class);<newline46mondego>        when(fruitIterator.hasNext()).thenReturn(true, true, true, false);<newline46mondego>            when(fruitIterator.next()).thenReturn(<doubleQuotes46>Apple<doubleQuotes46>)<newline46mondego>            .thenReturn(<doubleQuotes46>Banana<doubleQuotes46>).thenReturn(<doubleQuotes46>Pear<doubleQuotes46>);<newline46mondego><newline46mondego>        fruits = mock(Collection.class);<newline46mondego>        when(fruits.iterator()).thenReturn(fruitIterator);<newline46mondego>    }<newline46mondego><newline46mondego>    @Test<newline46mondego>    public void test() {<newline46mondego>        int iterations = 0;<newline46mondego>        for (String fruit : fruits) {<newline46mondego>            iterations++;<newline46mondego>        }<newline46mondego>        assertEquals(3, iterations);<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"2311splitHere46","6452566splitHere46","log.debug(<doubleQuotes46>Today is <doubleQuotes46> + date);<newline46mondego>"
"2312splitHere46","6452566splitHere46","if"
"2313splitHere46","6452566splitHere46","if"
"2314splitHere46","6452643splitHere46","@RequestMapping(value = <doubleQuotes46>/branch/{branchId}/topic<doubleQuotes46>, method = RequestMethod.POST)<newline46mondego>"
"2315splitHere46","6452643splitHere46","@RequestMapping(value = <doubleQuotes46>/branch/{branchId}/topic<doubleQuotes46>, method = {RequestMethod.POST, RequestMethod.GET})<newline46mondego>"
"2316splitHere46","6452820splitHere46","sessionDestroyed"
"2317splitHere46","6452824splitHere46","request.getLocale()"
"2318splitHere46","6452824splitHere46","String securityPolicy = <doubleQuotes46>Security <doubleQuotes46> + <doubleQuotes46>policy<doubleQuotes46>;<newline46mondego>"
"2319splitHere46","6452824splitHere46","<p><span style=<doubleQuotes46>font-weight:bold<doubleQuotes46>>Security</span> policy</p><newline46mondego>"
"2320splitHere46","6452824splitHere46","MessageFormat.format()"
"2321splitHere46","6452824splitHere46","<doubleQuotes46>Security {0}<doubleQuotes46>"
"2322splitHere46","6452824splitHere46","<doubleQuotes46>policy<doubleQuotes46>"
"2323splitHere46","6452824splitHere46","!important"
"2324splitHere46","6452824splitHere46","<fmt:formatDate value=<doubleQuotes46>${someController.somedate}<doubleQuotes46> <newline46mondego>    timeZone=<doubleQuotes46>${someController.detectedTimeZone}<doubleQuotes46><newline46mondego>    dateStyle=<doubleQuotes46>default<doubleQuotes46> <newline46mondego>    timeStyle=<doubleQuotes46>default<doubleQuotes46> /><newline46mondego>"
"2325splitHere46","6452824splitHere46","<fmt:formatNumber value=<doubleQuotes46>1.21<doubleQuotes46> type=<doubleQuotes46>currency<doubleQuotes46>/> <newline46mondego>"
"2326splitHere46","6452824splitHere46","MessgageFormat"
"2327splitHere46","6452824splitHere46","MessageFormat.format()"
"2328splitHere46","6452824splitHere46","// Multiple plural forms<newline46mondego>English: 4 viruses found.<newline46mondego>Polish: Znaleziono 4 wirusy. **OR** Znaleziono 5 wirusów.<newline46mondego><newline46mondego>// Conjugation<newline46mondego>English: Program encountered incorrect character | Application encountered incorrect character.<newline46mondego>Polish: Program napotkał nieznaną literę | Aplikacja napotkała nieznaną literę.<newline46mondego>"
"2329splitHere46","6452824splitHere46","<%@ page contentType=<doubleQuotes46>text/html; charset=UTF-8<doubleQuotes46> %><newline46mondego>"
"2330splitHere46","6452824splitHere46","<%@page pageEncoding=<doubleQuotes46>UTF-8<doubleQuotes46> %><newline46mondego>"
"2331splitHere46","6452824splitHere46","<META http-equiv=<doubleQuotes46>Content-Type<doubleQuotes46> content=<doubleQuotes46>text/html;charset=UTF-8<doubleQuotes46>> <newline46mondego>"
"2332splitHere46","6452887splitHere46","List<Converter<? extends Displayable>> list = ...<newline46mondego>"
"2333splitHere46","6452887splitHere46","extends"
"2334splitHere46","6452887splitHere46","List<Converter<Displayable>>"
"2335splitHere46","6452887splitHere46","Converter<Displayable>"
"2336splitHere46","6452887splitHere46","Converter<SomethingThatExtendsDisplayable>>"
"2337splitHere46","6452931splitHere46","int messagesToDisplay = 100;<newline46mondego>folder.getMessages(totalMessages  - messagesToDisplay , totalMessages);<newline46mondego>"
"2338splitHere46","6453031splitHere46","controller.shuffle();<newline46mondego>// Either of:<newline46mondego>// 1. push: controller.shuffle() calls player.pickupCards(cards)<newline46mondego>// 2. pull: main loop calls player.pickupCards() which in turn calls controller.giveMeMyCards()<newline46mondego><newline46mondego>while(playersHaveMoreCards()) {<newline46mondego>    awaitPlayerMove();<newline46mondego>    // Now is the only time when player can make a move. If there is some<newline46mondego>    // GUI the main loop could `wait()` on a mutex (until it's awoken when<newline46mondego>    // player makes move), in text mode it could simply await input from keyboard.<newline46mondego><newline46mondego>    // When player makes a move, it calls controller.playCard(player, card)<newline46mondego><newline46mondego>    cpuController.move();<newline46mondego>    // Again, when it controller calculates its move, eventually it simply calls controller.playCard()<newline46mondego><newline46mondego>    controller.score();<newline46mondego>}<newline46mondego>announceWinner(controller.getScore());<newline46mondego>"
"2339splitHere46","6453095splitHere46","Composite"
"2340splitHere46","6453095splitHere46","composite.layout(true);"
"2341splitHere46","6453095splitHere46","SWT.Resize"
"2342splitHere46","6453137splitHere46","bis.read"
"2343splitHere46","6453137splitHere46","write"
"2344splitHere46","6453137splitHere46","int rd;<newline46mondego>while ((rd=bis.read(...)) != -1) {<newline46mondego>     bos.write(..., rd);<newline46mondego>}<newline46mondego>"
"2345splitHere46","6453180splitHere46","JUnit 4"
"2346splitHere46","6453180splitHere46","Parameterized"
"2347splitHere46","6453180splitHere46","@RunWith(Parameterized.class)<newline46mondego>public class MyTest<newline46mondego>{<newline46mondego>      private String s;<newline46mondego>      private SomeInterface.X x;<newline46mondego>      private SomeInterface someInterface;<newline46mondego><newline46mondego>      @Parameters<newline46mondego>      public static Collection<Object[]> prepareData()<newline46mondego>      {<newline46mondego>            Collection<Object[]> args = new ArrayList<Object[]>();<newline46mondego><newline46mondego>            args.add(new Object[]{<doubleQuotes46>org.some.thing.Impl<doubleQuotes46>,  1, 2.6,<doubleQuotes46>Hello<doubleQuotes46>, <doubleQuotes46>World<doubleQuotes46>});<newline46mondego>            args.add(new Object[]{<doubleQuotes46>org.some.thing.Impl<doubleQuotes46>,  2, 2.7,<doubleQuotes46>Goodbye<doubleQuotes46>, <doubleQuotes46>World<doubleQuotes46>});<newline46mondego>            args.add(new Object[]{<doubleQuotes46>org.some.thing.Impl<doubleQuotes46>,  3, 2.8,<doubleQuotes46>Hello<doubleQuotes46>, <doubleQuotes46>Universe<doubleQuotes46>});<newline46mondego>            args.add(new Object[]{<doubleQuotes46>org.some.thing.Impl2<doubleQuotes46>, 4, 2.9,<doubleQuotes46>Goodbye<doubleQuotes46>, <doubleQuotes46>Universe<doubleQuotes46>});<newline46mondego><newline46mondego>            return args;        <newline46mondego>      }<newline46mondego><newline46mondego>      public MyTest(Object[] args)<newline46mondego>      {<newline46mondego>            String someInterfaceImplementation = args[0].toString();<newline46mondego><newline46mondego>            someInterface = null;<newline46mondego><newline46mondego>            int a = (Integer) args[1];<newline46mondego>            double b = (Double) args[2];<newline46mondego>            String c = (String) args[3];<newline46mondego><newline46mondego>            s = (String) args[4];<newline46mondego><newline46mondego>            x = new SomeInterface.X();<newline46mondego>            x.a(a);<newline46mondego>            x.b(b);<newline46mondego>            x.c(c);<newline46mondego>      }<newline46mondego><newline46mondego>      @Test<newline46mondego>      public void testSomething()<newline46mondego>      {<newline46mondego>            someInterface.function1(x, s);<newline46mondego>      }<newline46mondego> }<newline46mondego>"
"2348splitHere46","6453180splitHere46","@RunWith(Parameterized.class)"
"2349splitHere46","6453180splitHere46","Collection"
"2350splitHere46","6453180splitHere46","Object[]"
"2351splitHere46","6453180splitHere46","Object[]"
"2352splitHere46","6453180splitHere46","prepareData"
"2353splitHere46","6453180splitHere46","MyTest(Object[] args)"
"2354splitHere46","6453180splitHere46","testSomething()"
"2355splitHere46","6453180splitHere46","Object[]"
"2356splitHere46","6453180splitHere46","prepareData"
"2357splitHere46","6453180splitHere46","MyTest(Object[] args)"
"2358splitHere46","6453229splitHere46","decodeResource"
"2359splitHere46","6453229splitHere46","onDraw(..)"
