"1splitHere46","1262987splitHere46","public void fetchEventNames(ValueChangeEvent e) throws SQLException{<newline46mondego>   String filteringOptions = <doubleQuotes46><doubleQuotes46>; <newline46mondego>   String newSelectedValue = e.getNewValue().toString();<newline46mondego>       .....<newline46mondego>"
"173splitHere46","1276940splitHere46","import java.io.*;<newline46mondego><newline46mondego>public class Main {<newline46mondego><newline46mondego>       public static void main(String args[]) {<newline46mondego><newline46mondego>            try {<newline46mondego>                Runtime rt = Runtime.getRuntime();<newline46mondego>                //Process pr = rt.exec(<doubleQuotes46>cmd /c dir<doubleQuotes46>);<newline46mondego>                Process pr = rt.exec(<doubleQuotes46>c:\\helloworld.exe<doubleQuotes46>);<newline46mondego><newline46mondego>                BufferedReader input = new BufferedReader(new InputStreamReader(pr.getInputStream()));<newline46mondego><newline46mondego>                String line=null;<newline46mondego><newline46mondego>                while((line=input.readLine()) != null) {<newline46mondego>                    System.out.println(line);<newline46mondego>                }<newline46mondego><newline46mondego>                int exitVal = pr.waitFor();<newline46mondego>                System.out.println(<doubleQuotes46>Exited with error code <doubleQuotes46>+exitVal);<newline46mondego><newline46mondego>            } catch(Exception e) {<newline46mondego>                System.out.println(e.toString());<newline46mondego>                e.printStackTrace();<newline46mondego>            }<newline46mondego>        }<newline46mondego>}<newline46mondego>"
"174splitHere46","1277171splitHere46","if (regexMatcher.find()) {<newline46mondego>    resultString = regexMatcher.replaceAll(<newline46mondego>            String.valueOf(3 * Integer.parseInt(regexMatcher.group(1))));<newline46mondego>}<newline46mondego>"
"175splitHere46","1277171splitHere46","#find()"
"176splitHere46","1277171splitHere46","#group(1)"
"177splitHere46","1277171splitHere46","Pattern p = Pattern.compile(<doubleQuotes46>(\\d{1,2})<doubleQuotes46>);<newline46mondego>    Matcher m = p.matcher(<doubleQuotes46>12 54 1 65<doubleQuotes46>);<newline46mondego>    StringBuffer s = new StringBuffer();<newline46mondego>    while (m.find())<newline46mondego>        m.appendReplacement(s, String.valueOf(3 * Integer.parseInt(m.group(1))));<newline46mondego>    System.out.println(s.toString());<newline46mondego>"
"178splitHere46","1277171splitHere46","Matcher"
"179splitHere46","1277213splitHere46","GridBagConstraints noFill = new GridBagConstraints();<newline46mondego>noFill.anchor = GridBagConstraints.WEST;<newline46mondego>noFill.fill = GridBagConstraints.NONE;<newline46mondego><newline46mondego>GridBagConstraints horizontalFill = new GridBagConstraints();<newline46mondego>horizontalFill.anchor = GridBagConstraints.WEST;<newline46mondego>horizontalFill.fill = GridBagConstraints.HORIZONTAL;    <newline46mondego><newline46mondego>panel.add(new JLabel(<doubleQuotes46>Left Aligned<doubleQuotes46>), noFill);<newline46mondego>panel.add(Box.createHorizontalGlue(), horizontalFill);<newline46mondego>"
"180splitHere46","1277304splitHere46","ClassNotFoundException"
"181splitHere46","1277304splitHere46","NoClassDefFoundError"
"182splitHere46","1277304splitHere46","java.text.Normalizer"
"183splitHere46","1277305splitHere46","public void methodOne(Integer argument)  {<newline46mondego>     methodTwo(argument);<newline46mondego>} <newline46mondego><newline46mondego>public void methodTwo(Object argument) {<newline46mondego>     System.out.println(((Date) argument).getTime());<newline46mondego>}<newline46mondego>"
"184splitHere46","1277305splitHere46","ClassCastExceptions"
"185splitHere46","1277305splitHere46","ClassCastException"
"186splitHere46","1277637splitHere46",".a"
"187splitHere46","1277637splitHere46",".lib"
"188splitHere46","1277696splitHere46","if (x == null)<newline46mondego>"
"189splitHere46","1277696splitHere46","NullPointerException"
"190splitHere46","1277696splitHere46","if (x.y == null)<newline46mondego>"
"191splitHere46","1277696splitHere46","x"
"192splitHere46","1277696splitHere46","x.y"
"193splitHere46","1277904splitHere46","BufferedReader reader = new BufferedReader(new FileReader(<doubleQuotes46>file.txt<doubleQuotes46>));<newline46mondego>int lines = 0;<newline46mondego>while (reader.readLine() != null) lines++;<newline46mondego>reader.close();<newline46mondego>"
"194splitHere46","1277904splitHere46","wc -l"
"195splitHere46","1277939splitHere46","<plugin><newline46mondego>    <groupId>org.codehaus.mojo</groupId><newline46mondego>    <artifactId>build-helper-maven-plugin</artifactId><newline46mondego>    <version>1.3</version><newline46mondego>    <executions><newline46mondego>      <execution><newline46mondego>        <id>add-it-source</id><newline46mondego>        <phase>pre-integration-test</phase><newline46mondego>        <goals><newline46mondego>          <goal>add-source</goal><newline46mondego>        </goals><newline46mondego>        <configuration><newline46mondego>          <sources><newline46mondego>            <source>${basedir}/src/inttest/java</source><newline46mondego>          </sources><newline46mondego>        </configuration><newline46mondego>      </execution><newline46mondego>    </executions><newline46mondego>  </plugin><newline46mondego>"
"196splitHere46","1278040splitHere46","ActiveMQ"
"197splitHere46","1278230splitHere46","public class SwingCapture extends JPanel {<newline46mondego>private static final long serialVersionUID = -1284686239737730338L;<newline46mondego>public static Player player = null;<newline46mondego>public static final int WIDTH = 640;<newline46mondego>public static final int HEIGHT = 480;<newline46mondego>public MediaLocator ml = null;<newline46mondego><newline46mondego>public SwingCapture() {<newline46mondego>	setLayout(null);<newline46mondego>	setSize(WIDTH, HEIGHT);<newline46mondego>	JLayeredPane jLP = new JLayeredPane(); <newline46mondego>	jLP.setBounds(0,0,800,600);<newline46mondego>	ml = new MediaLocator(<doubleQuotes46>vfw:Microsoft WDM Image Capture (Win32):0<doubleQuotes46>); <newline46mondego>	try  {<newline46mondego>		Manager.setHint(Manager.LIGHTWEIGHT_RENDERER, true);<newline46mondego>		player = Manager.createRealizedPlayer(ml);<newline46mondego>		player.start();<newline46mondego>		jLP.add(Canvas.getInstance());<newline46mondego>		Canvas.getInstance().setBounds(0, 0, 200, 200);<newline46mondego>		Component comp = null;<newline46mondego>		if ((comp = player.getVisualComponent()) != null) {<newline46mondego>			jLP.add(comp, -1);   <newline46mondego>			comp.setBounds(0, 0, 640, 480);<newline46mondego>		}<newline46mondego><newline46mondego>		add(jLP);<newline46mondego>    } catch (Exception e) {<newline46mondego>      e.printStackTrace();<newline46mondego>    }<newline46mondego>}<newline46mondego><newline46mondego> public static void playerclose() <newline46mondego> {<newline46mondego>    player.close();<newline46mondego>    player.deallocate();<newline46mondego> }<newline46mondego>}<newline46mondego>"
"198splitHere46","1278565splitHere46","Enum e = Enum.valueOf(enumClazz, <doubleQuotes46>MyEnumValue<doubleQuotes46>);<newline46mondego>"
"199splitHere46","1278565splitHere46","Field"
"200splitHere46","1278565splitHere46","null"
"201splitHere46","1278565splitHere46","Field"
"202splitHere46","1278565splitHere46","get"
"203splitHere46","1278565splitHere46","m.invoke(null,f.get(null));<newline46mondego>"
"204splitHere46","1278565splitHere46","myMethod"
"205splitHere46","1278565splitHere46","static"
"206splitHere46","1278918splitHere46","filterConfig.getServletContext().getResource(<doubleQuotes46>/WEB-INF/web.xml<doubleQuotes46>);<newline46mondego>"
"207splitHere46","1278918splitHere46","InputStream is = filterConfig.getServletContext()<newline46mondego>   .getResourceAsStream(<doubleQuotes46>/WEB-INF/web.xml<doubleQuotes46>);<newline46mondego> DocumentBuilder builder = DocumentBuilderFactory.newInstance()<newline46mondego>   .newDocumentBuilder();<newline46mondego> Document document = builder.parse(is);<newline46mondego> NodeList servlets = document.getElementsByTagName(<doubleQuotes46>servlet<doubleQuotes46>);<newline46mondego>"
"208splitHere46","1279074splitHere46","(?<=[^Z]ZZ|^)ZZ(?:(?!ZZ).)++$<newline46mondego>"
"209splitHere46","1279074splitHere46","Z"
"210splitHere46","1279074splitHere46","Z"
"211splitHere46","1279074splitHere46","Z"
"212splitHere46","1279074splitHere46","Z"
"213splitHere46","1279074splitHere46","Z"
"214splitHere46","1279074splitHere46","Z"
"215splitHere46","1279074splitHere46","ZZabcZZZZdefZZZZZZZZxyz<newline46mondego>"
"216splitHere46","1279074splitHere46","(?:ZZ(?:(?!ZZ).)*+ZZ)*+(ZZ(?:(?!ZZ).)++$)<newline46mondego>"
"217splitHere46","1279100splitHere46","public static void setParameters (final PreparedStatement stmt,<newline46mondego>    final Object... param)<newline46mondego>{<newline46mondego>  for (int i=0; i<param.length; i++)<newline46mondego>  {<newline46mondego>      Object debug = param[i];<newline46mondego>      String type = null;<newline46mondego><newline46mondego>      if (param[i] == null)<newline46mondego>        stmt.setString(i+1, null);<newline46mondego>      else if (param[i] instanceof java.sql.Time) <newline46mondego>      {<newline46mondego>        stmt.setTime (<newline46mondego>          i+1, <newline46mondego>          java.sql.Timestamp.valueof(<doubleQuotes46>1970-01-01 <doubleQuotes46> + param[i] + <doubleQuotes46>.000000000<doubleQuotes46>)<newline46mondego>         );<newline46mondego>      }<newline46mondego>"
"218splitHere46","1279479splitHere46","java.lang.OutOfMemoryError"
"219splitHere46","1279497splitHere46","List<String> items = Arrays.asList(<doubleQuotes46>1<doubleQuotes46>, <doubleQuotes46>2<doubleQuotes46>, <doubleQuotes46>3<doubleQuotes46>);<newline46mondego>List<String> subItems = items.subList(0, 2);<newline46mondego>"
"220splitHere46","1279497splitHere46","subList"
"221splitHere46","1279497splitHere46","List"
"222splitHere46","1279497splitHere46","List<String> subItems = new ArrayList<String>(items.subList(0, 2));<newline46mondego>"
"223splitHere46","1279556splitHere46","java -cp . Echo <doubleQuotes46>hello<doubleQuotes46><newline46mondego>"
"224splitHere46","1279556splitHere46","javac Echo.java<newline46mondego>"
"225splitHere46","1279556splitHere46","Echo.java<newline46mondego>Echo.class<newline46mondego>"
"226splitHere46","1279556splitHere46","java -cp . Echo <doubleQuotes46>hello<doubleQuotes46><newline46mondego>"
"227splitHere46","1279556splitHere46","SET CLASSPATH=%CLASSPATH;.  <newline46mondego><newline46mondego>java Echo <doubleQuotes46>hello<doubleQuotes46><newline46mondego>"
"228splitHere46","1279619splitHere46","List<Order> orders = session.createCriteria(Order.class)<newline46mondego>    .createCriteria(<doubleQuotes46>user<doubleQuotes46>)<newline46mondego>    	.add(eq(<doubleQuotes46>name<doubleQuotes46>, <doubleQuotes46>fred<doubleQuotes46>))<newline46mondego>    .list();<newline46mondego>"
"229splitHere46","1279706splitHere46","camelCasedColumnName"
"230splitHere46","1279706splitHere46","CAMELCASEDCOLUMNNAME"
"231splitHere46","1279706splitHere46","NameLikeThis"
"232splitHere46","1279706splitHere46","name_like_this"
"233splitHere46","1279877splitHere46","CronTrigger cal = new CronTrigger(<doubleQuotes46>Test<doubleQuotes46>, <doubleQuotes46>Test<doubleQuotes46>, <doubleQuotes46>0 0/10 * * * ?<doubleQuotes46> );<newline46mondego>...<newline46mondego>end = start + 1000000;<newline46mondego>...<newline46mondego>while (current < end) {<newline46mondego>  if (i > 0) {<newline46mondego>  System.out.println(i + <doubleQuotes46>:<doubleQuotes46> + current);<newline46mondego>  }<newline46mondego>  Date next = cal.getFireTimeAfter(new Date(current));<newline46mondego>  current = next.getTime();<newline46mondego>  i++;<newline46mondego>}<newline46mondego>"
"234splitHere46","1279877splitHere46","Starting at 1250798091337<newline46mondego>1:1250798400000<newline46mondego>2:1250799000000<newline46mondego>"
"235splitHere46","1279934splitHere46","import java.text.Normalizer;<newline46mondego><newline46mondego>try {<newline46mondego>    return Normalizer.normalize(word, Normalizer.Form.NFC);<newline46mondego>} catch (Exception ex) {<newline46mondego>    return null;<newline46mondego>}<newline46mondego>"
"236splitHere46","1280208splitHere46","<?xml version=<doubleQuotes46>1.0<doubleQuotes46> encoding=<doubleQuotes46>UTF-8<doubleQuotes46>?><newline46mondego><xsl:stylesheet version=<doubleQuotes46>1.0<doubleQuotes46> <newline46mondego>                xmlns:xsl=<doubleQuotes46>http://www.w3.org/1999/XSL/Transform<doubleQuotes46><newline46mondego>                xmlns:java=<doubleQuotes46>http://xml.apache.org/xalan/java<doubleQuotes46><newline46mondego>                extension-element-prefixes=<doubleQuotes46>java<doubleQuotes46>><newline46mondego>  <xsl:template match=<doubleQuotes46>/root/node/@value<doubleQuotes46>><newline46mondego>    <xsl:attribute name=<doubleQuotes46>value<doubleQuotes46>><newline46mondego>      <xsl:value-of select=<doubleQuotes46>java:com.example.yourclass.processBar(string(.))<doubleQuotes46>/><newline46mondego>    </xsl:attribute><newline46mondego>  </xsl:template><newline46mondego></xsl:stylesheet><newline46mondego>"
"237splitHere46","1280208splitHere46","<xsl:variable name=<doubleQuotes46>frobber<doubleQuotes46> select=<doubleQuotes46>java:com.example.Frobber.new()<doubleQuotes46>/><newline46mondego><xsl:value-of select=<doubleQuotes46>java:processBar($frobber, string(.))<doubleQuotes46>/><newline46mondego>"
"238splitHere46","1280337splitHere46","<shape xmlns:android=<doubleQuotes46>http://schemas.android.com/apk/res/android<doubleQuotes46>><newline46mondego>    <solid android:color=<doubleQuotes46>#f0600000<doubleQuotes46>/><newline46mondego>    <stroke android:width=<doubleQuotes46>3dp<doubleQuotes46> android:color=<doubleQuotes46>#ffff8080<doubleQuotes46>/><newline46mondego>    <corners android:radius=<doubleQuotes46>3dp<doubleQuotes46> /><newline46mondego>    <padding android:left=<doubleQuotes46>10dp<doubleQuotes46> android:top=<doubleQuotes46>10dp<doubleQuotes46><newline46mondego>        android:right=<doubleQuotes46>10dp<doubleQuotes46> android:bottom=<doubleQuotes46>10dp<doubleQuotes46> /><newline46mondego></shape><newline46mondego>"
"239splitHere46","1280471splitHere46","JPanel"
"240splitHere46","1280471splitHere46","FlowLayout"
"241splitHere46","1280471splitHere46","radioButton.setBorder(null)"
"242splitHere46","1280510splitHere46","w"
"243splitHere46","1280510splitHere46","BufferedImage bi = new BufferedImage(<newline46mondego>    w.width, w.height, BufferedImage.TYPE_INT_RGB); <newline46mondego>Graphics g = bi.getGraphics();<newline46mondego>"
"244splitHere46","1280510splitHere46","paint(g)"
"245splitHere46","1281263splitHere46","public @interface Class {<newline46mondego>  String author() default <doubleQuotes46><doubleQuotes46>;<newline46mondego>  String contact() default <doubleQuotes46><doubleQuotes46>;<newline46mondego>  String creationDate() default <doubleQuotes46><doubleQuotes46>;<newline46mondego>  String creationTime() default <doubleQuotes46><doubleQuotes46>;<newline46mondego><newline46mondego>  String lastUpdateDate() default <doubleQuotes46><doubleQuotes46>;<newline46mondego>  String lastUpdateTime() default <doubleQuotes46><doubleQuotes46>;<newline46mondego><newline46mondego>  int version() default 1;<newline46mondego>  int majorVersion() default 0;<newline46mondego>  int minorVersion() default 0;<newline46mondego>  int build() default 1;<newline46mondego>}<newline46mondego>"
"246splitHere46","1281271splitHere46","cancel(true)"
"247splitHere46","1281271splitHere46","private static final ExecutorService THREAD_POOL = Executors.newCachedThreadPool();<newline46mondego><newline46mondego>private static <T> T timedCall(FutureTask<T> task, long timeout, TimeUnit timeUnit) throws InterruptedException, ExecutionException, TimeoutException {<newline46mondego>    THREAD_POOL.execute(task);<newline46mondego>    return task.get(timeout, timeUnit);<newline46mondego>}<newline46mondego><newline46mondego><newline46mondego>public static void main(String[] args) {<newline46mondego>        try {<newline46mondego>            FutureTask<Integer> task = new FutureTask<Integer>(new Callable<Integer>() {<newline46mondego>                public Integer call() throws Exception {<newline46mondego>                        for (int i=0; i < 1000000; i++) {<newline46mondego>                                if (Thread.interrupted()) return 1;<newline46mondego>                                System.out.println(new java.util.Date());<newline46mondego>                                Thread.sleep(1000);<newline46mondego>                        }<newline46mondego>                        return 0;<newline46mondego>                }<newline46mondego>            });<newline46mondego>            int returnCode = timedCall(task, 100, TimeUnit.SECONDS);<newline46mondego>        } catch (Exception e) {<newline46mondego>                e.printStackTrace();<newline46mondego>                task.Cancel(true);<newline46mondego>        }<newline46mondego>        return;<newline46mondego>}<newline46mondego>"
"248splitHere46","1281295splitHere46","JarOutputStream"
"249splitHere46","1281295splitHere46","public void run() throws IOException<newline46mondego>{<newline46mondego>  Manifest manifest = new Manifest();<newline46mondego>  manifest.getMainAttributes().put(Attributes.Name.MANIFEST_VERSION, <doubleQuotes46>1.0<doubleQuotes46>);<newline46mondego>  JarOutputStream target = new JarOutputStream(new FileOutputStream(<doubleQuotes46>output.jar<doubleQuotes46>), manifest);<newline46mondego>  add(new File(<doubleQuotes46>inputDirectory<doubleQuotes46>), target);<newline46mondego>  target.close();<newline46mondego>}<newline46mondego><newline46mondego>private void add(File source, JarOutputStream target) throws IOException<newline46mondego>{<newline46mondego>  BufferedInputStream in = null;<newline46mondego>  try<newline46mondego>  {<newline46mondego>    if (source.isDirectory())<newline46mondego>    {<newline46mondego>      String name = source.getPath().replace(<doubleQuotes46>\\<doubleQuotes46>, <doubleQuotes46>/<doubleQuotes46>);<newline46mondego>      if (!name.isEmpty())<newline46mondego>      {<newline46mondego>        if (!name.endsWith(<doubleQuotes46>/<doubleQuotes46>))<newline46mondego>          name += <doubleQuotes46>/<doubleQuotes46>;<newline46mondego>        JarEntry entry = new JarEntry(name);<newline46mondego>        entry.setTime(source.lastModified());<newline46mondego>        target.putNextEntry(entry);<newline46mondego>        target.closeEntry();<newline46mondego>      }<newline46mondego>      for (File nestedFile: source.listFiles())<newline46mondego>        add(nestedFile, target);<newline46mondego>      return;<newline46mondego>    }<newline46mondego><newline46mondego>    JarEntry entry = new JarEntry(source.getPath().replace(<doubleQuotes46>\\<doubleQuotes46>, <doubleQuotes46>/<doubleQuotes46>));<newline46mondego>    entry.setTime(source.lastModified());<newline46mondego>    target.putNextEntry(entry);<newline46mondego>    in = new BufferedInputStream(new FileInputStream(source));<newline46mondego><newline46mondego>    byte[] buffer = new byte[1024];<newline46mondego>    while (true)<newline46mondego>    {<newline46mondego>      int count = in.read(buffer);<newline46mondego>      if (count == -1)<newline46mondego>        break;<newline46mondego>      target.write(buffer, 0, count);<newline46mondego>    }<newline46mondego>    target.closeEntry();<newline46mondego>  }<newline46mondego>  finally<newline46mondego>  {<newline46mondego>    if (in != null)<newline46mondego>      in.close();<newline46mondego>  }<newline46mondego>}<newline46mondego>"
"250splitHere46","1281322splitHere46","instanceof"
"251splitHere46","1281322splitHere46","getClass().getName()"
"252splitHere46","1281322splitHere46","if (values[i] == null) {<newline46mondego>  initialValues.putNull(names[i]);<newline46mondego>} else if (values[i] instanceof Boolean) {<newline46mondego>  initialValues.put(names[i], (Boolean)values[i]);<newline46mondego>} else if (values[i] instanceof Byte) {<newline46mondego>  initialValues.put(names[i], (Byte)values[i]);<newline46mondego>} else if (values[i] instanceof Double) {<newline46mondego>  initialValues.put(names[i], (Double)values[i]);<newline46mondego>} else if (values[i] instanceof Float) {<newline46mondego>  initialValues.put(names[i], (Float)values[i]);<newline46mondego>} else if (values[i] instanceof Integer) {<newline46mondego>  initialValues.put(names[i], (Integer)values[i]);<newline46mondego>} else if (values[i] instanceof Long) {<newline46mondego>  initialValues.put(names[i], (Long)values[i]);<newline46mondego>} else if (values[i] instanceof Short) {<newline46mondego>  initialValues.put(names[i], (Short)values[i]);<newline46mondego>} else if (values[i] instanceof String) {<newline46mondego>  initialValues.put(names[i], (String)values[i]);<newline46mondego>} else if (values[i] instanceof byte[]) {<newline46mondego>  initialValues.put(names[i], (byte[])values[i]);<newline46mondego>} else if (values[i] instanceof ContentValues) {<newline46mondego>  initialValues.putAll(names[i], (ContentValues)values[i]);<newline46mondego>} else {<newline46mondego>  throw new IllegalArgumentException(<newline46mondego>      <doubleQuotes46>can't put <doubleQuotes46> + values[i].getClass().getName() + <doubleQuotes46> in ContentValues.<doubleQuotes46>);<newline46mondego>}<newline46mondego>"
"253splitHere46","1281322splitHere46","ContentValues"
"254splitHere46","1281322splitHere46","final"
"255splitHere46","1281322splitHere46","Object"
"256splitHere46","1281418splitHere46","static public Shape getOutsideEdge(Graphics gc, Rectangle bb, int top, int lft, int btm, int rgt) {<newline46mondego>    int                                 ot=bb.y            , it=(ot+top);<newline46mondego>    int                                 ol=bb.x            , il=(ol+lft);<newline46mondego>    int                                 ob=(bb.y+bb.height), ib=(ob-btm);<newline46mondego>    int                                 or=(bb.x+bb.width ), ir=(or-rgt);<newline46mondego><newline46mondego>    return new Polygon(<newline46mondego>     new int[]{ ol, ol, or, or, ol, ol,   il, ir, ir, il, il },<newline46mondego>     new int[]{ it, ot, ot, ob, ob, it,   it, it, ib, ib, it },<newline46mondego>     11<newline46mondego>     );<newline46mondego>    }<newline46mondego>"
"257splitHere46","1281418splitHere46","Rectangle tmp=new Rectangle(px,py,pw,ph);<newline46mondego>gc.setClip(getOutsideEdge(gc,tmp,thickness,thickness,thickness,thickness));<newline46mondego>gc.fillRoundRect(px,py,pw,ph,RADIUS,RADIUS);<newline46mondego>"
"258splitHere46","1281418splitHere46","gc.setClip(px,py,pw,ph);<newline46mondego>gc.drawLine((px   +thickness  ),(py   +thickness  ),(px   +thickness  ),(py   +thickness  ));<newline46mondego>gc.drawLine((px+pw-thickness-1),(py   +thickness  ),(px+pw-thickness-1),(py   +thickness  ));<newline46mondego>gc.drawLine((px   +thickness  ),(py+ph-thickness-1),(px   +thickness  ),(py+ph-thickness-1));<newline46mondego>gc.drawLine((px+pw-thickness-1),(py+ph-thickness-1),(px+pw-thickness-1),(py+ph-thickness-1));<newline46mondego>"
"259splitHere46","1281506splitHere46","#import <Foundation/Foundation.h><newline46mondego>"
"260splitHere46","1281617splitHere46","List<String> out = Lists.transform(in, new Function<String, String>() {<newline46mondego><newline46mondego>    public String apply(String s) {<newline46mondego>        return String.format(<doubleQuotes46>(%s)<doubleQuotes46>, s);<newline46mondego>    }<newline46mondego>});<newline46mondego>"
"261splitHere46","1281957splitHere46","@Transient"
"262splitHere46","1282099splitHere46","main()"
"263splitHere46","1282099splitHere46","import java.util.regex.*;<newline46mondego><newline46mondego>/**<newline46mondego> * A Rewriter does a global substitution in the strings passed to its<newline46mondego> * 'rewrite' method. It uses the pattern supplied to its constructor, and is<newline46mondego> * like 'String.replaceAll' except for the fact that its replacement strings<newline46mondego> * are generated by invoking a method you write, rather than from another<newline46mondego> * string. This class is supposed to be equivalent to Ruby's 'gsub' when<newline46mondego> * given a block. This is the nicest syntax I've managed to come up with in<newline46mondego> * Java so far. It's not too bad, and might actually be preferable if you<newline46mondego> * want to do the same rewriting to a number of strings in the same method<newline46mondego> * or class. See the example 'main' for a sample of how to use this class.<newline46mondego> *<newline46mondego> * @author Elliott Hughes<newline46mondego> */<newline46mondego>public abstract class Rewriter<newline46mondego>{<newline46mondego>  private Pattern pattern;<newline46mondego>  private Matcher matcher;<newline46mondego><newline46mondego>  /**<newline46mondego>   * Constructs a rewriter using the given regular expression; the syntax is<newline46mondego>   * the same as for 'Pattern.compile'.<newline46mondego>   */<newline46mondego>  public Rewriter(String regex)<newline46mondego>  {<newline46mondego>    this.pattern = Pattern.compile(regex);<newline46mondego>  }<newline46mondego><newline46mondego>  /**<newline46mondego>   * Returns the input subsequence captured by the given group during the<newline46mondego>   * previous match operation.<newline46mondego>   */<newline46mondego>  public String group(int i)<newline46mondego>  {<newline46mondego>    return matcher.group(i);<newline46mondego>  }<newline46mondego><newline46mondego>  /**<newline46mondego>   * Overridden to compute a replacement for each match. Use the method<newline46mondego>   * 'group' to access the captured groups.<newline46mondego>   */<newline46mondego>  public abstract String replacement();<newline46mondego><newline46mondego>  /**<newline46mondego>   * Returns the result of rewriting 'original' by invoking the method<newline46mondego>   * 'replacement' for each match of the regular expression supplied to the<newline46mondego>   * constructor.<newline46mondego>   */<newline46mondego>  public String rewrite(CharSequence original)<newline46mondego>  {<newline46mondego>    this.matcher = pattern.matcher(original);<newline46mondego>    StringBuffer result = new StringBuffer(original.length());<newline46mondego>    while (matcher.find())<newline46mondego>    {<newline46mondego>      matcher.appendReplacement(result, <doubleQuotes46><doubleQuotes46>);<newline46mondego>      result.append(replacement());<newline46mondego>    }<newline46mondego>    matcher.appendTail(result);<newline46mondego>    return result.toString();<newline46mondego>  }<newline46mondego><newline46mondego><newline46mondego><newline46mondego>  public static void main(String... args) throws Exception<newline46mondego>  {<newline46mondego>    String str = <doubleQuotes46>12 54 1 65<doubleQuotes46>;<newline46mondego><newline46mondego>    // anonymous subclass<newline46mondego>    Rewriter tripler = new Rewriter(<doubleQuotes46>(\\d{1,2})<doubleQuotes46>)<newline46mondego>    {<newline46mondego>      public String replacement()<newline46mondego>      {<newline46mondego>        int intValue = Integer.valueOf(group(1));<newline46mondego>        return String.valueOf(intValue * 3);<newline46mondego>      }<newline46mondego>    };<newline46mondego>    System.out.println(tripler.rewrite(str));<newline46mondego><newline46mondego>    // inline subclass<newline46mondego>    System.out.println(new Rewriter(<doubleQuotes46>(\\d{1,2})<doubleQuotes46>)<newline46mondego>    {<newline46mondego>      public String replacement()<newline46mondego>      {<newline46mondego>        int intValue = Integer.valueOf(group(1));<newline46mondego>        return String.valueOf(intValue * 3);<newline46mondego>      }<newline46mondego>    }.rewrite(str));<newline46mondego><newline46mondego>  }<newline46mondego>}<newline46mondego>"
"264splitHere46","1282538splitHere46","mail.imap.sasl.mechanisms"
"265splitHere46","1282538splitHere46","GSSAPI"
"266splitHere46","1282546splitHere46","myTable.setShowGrid(true)"
"267splitHere46","1282546splitHere46","myTable.setShowVerticalLines(true)"
"268splitHere46","1282546splitHere46","from javax.swing import *<newline46mondego>from java.awt import *<newline46mondego>from javax.swing.table import DefaultTableModel, DefaultTableCellRenderer<newline46mondego><newline46mondego>class MyTableModel(DefaultTableModel):<newline46mondego>    def isCellEditable(self, row, col):<newline46mondego>        return False<newline46mondego><newline46mondego>class UnfocusableRenderer(DefaultTableCellRenderer):<newline46mondego>    def getTableCellRendererComponent(self, table, value, isSelected, hasFocus, row, col):<newline46mondego>        return DefaultTableCellRenderer.getTableCellRendererComponent(self, table, value, isSelected, False, row, col)<newline46mondego><newline46mondego>if __name__ == '__main__':<newline46mondego>    frame = JFrame(<doubleQuotes46>Read-only JTable<doubleQuotes46>)<newline46mondego>    frame.setSize(400, 150)<newline46mondego>    frame.setLayout(BorderLayout())<newline46mondego>    tableData = [<newline46mondego>      ['', ''],<newline46mondego>      ['', ''],<newline46mondego>    ]<newline46mondego>    colNames = ('Title 1','Title 2')<newline46mondego>    dataModel = MyTableModel(tableData, colNames)<newline46mondego>    table = JTable(dataModel)<newline46mondego>    r = UnfocusableRenderer()<newline46mondego>    for colindex in (0, 1):<newline46mondego>        tc = table.columnModel.getColumn(colindex)<newline46mondego>        tc.cellRenderer = r<newline46mondego><newline46mondego>    scrollPane = JScrollPane()<newline46mondego>    scrollPane.setPreferredSize(Dimension(370,106))<newline46mondego>    scrollPane.getViewport().setView(table)<newline46mondego><newline46mondego>    panel = JPanel()<newline46mondego>    panel.add(scrollPane)<newline46mondego>    panel.background = Color.blue.darker()<newline46mondego><newline46mondego>    frame.add(panel, BorderLayout.CENTER)<newline46mondego>    frame.setDefaultCloseOperation(WindowConstants.EXIT_ON_CLOSE)<newline46mondego>    frame.setVisible(True)<newline46mondego>"
"269splitHere46","1282874splitHere46","final AtomicReference<String> resultXml = new AtomicReference<String>();<newline46mondego><newline46mondego>RegexpThread rt = new RegexpThread() {<newline46mondego>  public void run() {<newline46mondego>    method2(m, urlCopy, document, resultXml);<newline46mondego>  }<newline46mondego><newline46mondego>};<newline46mondego><newline46mondego>rt.start();<newline46mondego><newline46mondego>try {<newline46mondego>    rt.join(6 * 1000);<newline46mondego>} catch (InterruptedException e) {<newline46mondego>    return <doubleQuotes46>y<doubleQuotes46>;<newline46mondego>}<newline46mondego><newline46mondego>if(resultXml.get() == null) {<newline46mondego>    rt.interupt();<newline46mondego>    return <doubleQuotes46>g<doubleQuotes46>;<newline46mondego>}<newline46mondego><newline46mondego>resultXml.append(resultXml.get());<newline46mondego><newline46mondego>return resultXml.toString();<newline46mondego>"
"270splitHere46","1283199splitHere46","<init-param><newline46mondego>    <param-name>error</param-name><newline46mondego>    <param-value>/test.jsp</param-value><newline46mondego></init-param><newline46mondego>"
"271splitHere46","1283357splitHere46","stage.width"
"272splitHere46","1283357splitHere46","stage.scene.width"
"273splitHere46","1283498splitHere46","<%  MyWorker theWorker = MyWorkerFactory.getWorker();<newline46mondego>    // theWorker.work();<newline46mondego>%><newline46mondego>"
